# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
3.269999999999999990e-02 1.413373124416159810e+00
6.529999999999999694e-02 5.644335115401420744e+00
9.800000000000000377e-02 1.277731259507805639e+01
1.305999999999999939e-01 2.266627349440015848e+01
1.633000000000000007e-01 3.550845734376618879e+01
1.958999999999999908e-01 5.118663629149077110e+01
2.285999999999999976e-01 7.008323556206228488e+01
2.611999999999999877e-01 9.169667655386133731e+01
2.938999999999999946e-01 1.166680459851313429e+02
3.265000000000000124e-01 1.445714710128335980e+02
3.592000000000000193e-01 1.757481202172190535e+02
3.917999999999999816e-01 2.101627302657725522e+02
4.244999999999999885e-01 2.482944647853144886e+02
4.571999999999999953e-01 2.898803674780327810e+02
4.898000000000000131e-01 3.349084478960580782e+02
5.224999999999999645e-01 3.839513240445018027e+02
5.551000000000000378e-01 4.369875569574459178e+02
5.877999999999999892e-01 4.942895475197536257e+02
6.203999999999999515e-01 5.558069831865835795e+02
6.531000000000000139e-01 6.223097942743429485e+02
6.856999999999999762e-01 6.932930663046651034e+02
7.184000000000000385e-01 7.690506618106296628e+02
7.510000000000000009e-01 8.500357667518342168e+02
7.836999999999999522e-01 9.372075966479181943e+02
8.163000000000000256e-01 1.029965729482313691e+03
8.489999999999999769e-01 1.129331673960322405e+03
8.816000000000000503e-01 1.235902914284241206e+03
9.143000000000000016e-01 1.349576446006626156e+03
9.469999999999999529e-01 1.471098823011258901e+03
9.796000000000000263e-01 1.600574633033109421e+03
1.012299999999999978e+00 1.740763114973715574e+03
1.044899999999999940e+00 1.889496731367945586e+03
1.077599999999999891e+00 2.048917655542771172e+03
1.110200000000000076e+00 2.220568378651040803e+03
1.142900000000000027e+00 2.406113965436929448e+03
1.175499999999999989e+00 2.603944349289764887e+03
1.208199999999999941e+00 2.818276998625386568e+03
1.240799999999999903e+00 3.050082215605719284e+03
1.273500000000000076e+00 3.299534886819893927e+03
1.306100000000000039e+00 3.572094797070687946e+03
1.338799999999999990e+00 3.868179685217849055e+03
1.371499999999999941e+00 4.191062105725732181e+03
1.404099999999999904e+00 4.545090380473555342e+03
1.436800000000000077e+00 4.933801549209583754e+03
1.469400000000000039e+00 5.363508243575315646e+03
1.502099999999999991e+00 5.842232508298598077e+03
1.534699999999999953e+00 6.375668733761463955e+03
1.567399999999999904e+00 6.975507039503798296e+03
1.600000000000000089e+00 7.657471463266275350e+03
1.632700000000000040e+00 8.437435809902550318e+03
1.665300000000000002e+00 9.342819561547670673e+03
1.697999999999999954e+00 1.040622519953905976e+04
1.730599999999999916e+00 1.167571748953147107e+04
1.763300000000000090e+00 1.322462970569211757e+04
1.795900000000000052e+00 1.514765398910887598e+04
1.828600000000000003e+00 1.757821562358129449e+04
1.861299999999999955e+00 2.062661230923910625e+04
1.893899999999999917e+00 2.435628564505563918e+04
1.926600000000000090e+00 2.891366963495229356e+04
1.959200000000000053e+00 3.463178689009481604e+04
1.991900000000000004e+00 4.167728713563327619e+04
2.024500000000000188e+00 4.974363825364071818e+04
2.057199999999999918e+00 5.843018236527468252e+04
2.089799999999999880e+00 6.796030963862111093e+04
2.122500000000000053e+00 7.834591644958122924e+04
2.155100000000000016e+00 8.864665754726922023e+04
2.187800000000000189e+00 9.843610971331597830e+04
2.220400000000000151e+00 1.073682935757327359e+05
2.253099999999999881e+00 1.146649507953400316e+05
2.285800000000000054e+00 1.209131937505182723e+05
2.318400000000000016e+00 1.274676183864996128e+05
2.351100000000000190e+00 1.349358338352291612e+05
2.383700000000000152e+00 1.442258458380665106e+05
2.416399999999999881e+00 1.572169683364136145e+05
2.448999999999999844e+00 1.744847061757810297e+05
2.481700000000000017e+00 1.944860915863391710e+05
2.514299999999999979e+00 2.137411844110355305e+05
2.547000000000000153e+00 2.274201505781809101e+05
2.579600000000000115e+00 2.330173910767814377e+05
2.612299999999999844e+00 2.327979573886006838e+05
2.644899999999999807e+00 2.319385571527183056e+05
2.677599999999999980e+00 2.350635089390915527e+05
2.710199999999999942e+00 2.449915127679189027e+05
2.742900000000000116e+00 2.619781077375027235e+05
2.775599999999999845e+00 2.824063162903453922e+05
2.808199999999999807e+00 3.001917753289591055e+05
2.840899999999999981e+00 3.110261916053563473e+05
2.873499999999999943e+00 3.156841795051206136e+05
2.906200000000000117e+00 3.187825247996635735e+05
2.938800000000000079e+00 3.241063818438175367e+05
2.971499999999999808e+00 3.324796154892265913e+05
3.004100000000000215e+00 3.424203998594631557e+05
3.036799999999999944e+00 3.522619808303099708e+05
3.069399999999999906e+00 3.610383986888274085e+05
3.102100000000000080e+00 3.686050201936273952e+05
3.134700000000000042e+00 3.755989156413610326e+05
3.167400000000000215e+00 3.825922271337478305e+05
3.200099999999999945e+00 3.894817635545001249e+05
3.232699999999999907e+00 3.959851934070835705e+05
3.265400000000000080e+00 4.017261644922386040e+05
3.298000000000000043e+00 4.062170430228379555e+05
3.330700000000000216e+00 4.094736579829803086e+05
3.363300000000000178e+00 4.118967919863766292e+05
3.395999999999999908e+00 4.135324852791999583e+05
3.428599999999999870e+00 4.139900322870934033e+05
3.461300000000000043e+00 4.132418800648506149e+05
3.493900000000000006e+00 4.114640399737750413e+05
3.526600000000000179e+00 4.084361688678343198e+05
3.559200000000000141e+00 4.040226647938310634e+05
3.591899999999999871e+00 3.992011877575971303e+05
3.624499999999999833e+00 3.951758625821900787e+05
3.657200000000000006e+00 3.923976330842761090e+05
3.689900000000000180e+00 3.910266239499356016e+05
3.722500000000000142e+00 3.914363007254933473e+05
3.755199999999999871e+00 3.938449095672392286e+05
3.787799999999999834e+00 3.987075144583756337e+05
3.820500000000000007e+00 4.057542044532497530e+05
3.853099999999999969e+00 4.130651145688866382e+05
3.885800000000000143e+00 4.191862349974053795e+05
3.918400000000000105e+00 4.244909648974939482e+05
3.951099999999999834e+00 4.296414032093574060e+05
3.983699999999999797e+00 4.339323100743096438e+05
4.016399999999999970e+00 4.363321612892527482e+05
4.049000000000000377e+00 4.368266109733160120e+05
4.081699999999999662e+00 4.360281551420581527e+05
4.114399999999999835e+00 4.343354113772962592e+05
