# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
3.339999999999999913e-02 3.109473029332883165e-01
6.669999999999999540e-02 1.303997204275173294e+00
1.000999999999999945e-01 2.888733747833692078e+00
1.333999999999999908e-01 5.091257337740519695e+00
1.668000000000000038e-01 8.073271958444408369e+00
2.001000000000000001e-01 1.173264886251369354e+01
2.335000000000000131e-01 1.586243443509964912e+01
2.667999999999999816e-01 2.085287280443687408e+01
3.002000000000000224e-01 2.625280043681732423e+01
3.335000000000000187e-01 3.257240178943315811e+01
3.669000000000000039e-01 3.958101714206996036e+01
4.002000000000000002e-01 4.688577815829812323e+01
4.335999999999999854e-01 5.522132890469215738e+01
4.668999999999999817e-01 6.422137283220182269e+01
5.002999999999999670e-01 7.391076608174257956e+01
5.335999999999999632e-01 8.426099452461137673e+01
5.669999999999999485e-01 9.477427696071288210e+01
6.002999999999999448e-01 1.069963320971141627e+02
6.337000000000000410e-01 1.193808899657546192e+02
6.670000000000000373e-01 1.330351703489666590e+02
7.004000000000000226e-01 1.474398368669940851e+02
7.337000000000000188e-01 1.611913692810723546e+02
7.671000000000000041e-01 1.769904090703071802e+02
8.004000000000000004e-01 1.934920329790118103e+02
8.337999999999999856e-01 2.099667386658773864e+02
8.670999999999999819e-01 2.278805552999843371e+02
9.004999999999999671e-01 2.465396120173363954e+02
9.337999999999999634e-01 2.658854635199379004e+02
9.671999999999999487e-01 2.859768611249676269e+02
1.000499999999999945e+00 3.076749590576102378e+02
1.033900000000000041e+00 3.301710111527631284e+02
1.067199999999999926e+00 3.524216616405587956e+02
1.100600000000000023e+00 3.764211037743910424e+02
1.133899999999999908e+00 4.011463746513162505e+02
1.167300000000000004e+00 4.277427759601892490e+02
1.200599999999999890e+00 4.551164530919013487e+02
1.233999999999999986e+00 4.810691691026069066e+02
1.267300000000000093e+00 5.111683626070282003e+02
1.300699999999999967e+00 5.409794127896923328e+02
1.334000000000000075e+00 5.715403064143441725e+02
1.367399999999999949e+00 6.041984777686908501e+02
1.400700000000000056e+00 6.363800582005536626e+02
1.434099999999999930e+00 6.707101593359940352e+02
1.467400000000000038e+00 7.085159272397216910e+02
1.500799999999999912e+00 7.445783189673269362e+02
1.534100000000000019e+00 7.828273087433103683e+02
1.567499999999999893e+00 8.220091765440985228e+02
1.600800000000000001e+00 8.634733234698793467e+02
1.634200000000000097e+00 9.059240252975558860e+02
1.667499999999999982e+00 9.492508866523544384e+02
1.700900000000000079e+00 9.950871742907188491e+02
1.734199999999999964e+00 1.041831937333079850e+03
1.767600000000000060e+00 1.091204475548594019e+03
1.800899999999999945e+00 1.139889586101127861e+03
1.834300000000000042e+00 1.192907882420857050e+03
1.867599999999999927e+00 1.245214171622507592e+03
1.901000000000000023e+00 1.300295782759618760e+03
1.934299999999999908e+00 1.358075262802159386e+03
1.967700000000000005e+00 1.417000586810487448e+03
2.000999999999999890e+00 1.476927079646413404e+03
