# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
1.385000000000000120e-01 2.519379149695529563e+00
2.771000000000000130e-01 1.091871092578478475e+01
4.156000000000000250e-01 2.392488105739529303e+01
5.542000000000000259e-01 4.195528478750322421e+01
6.926999999999999824e-01 6.707572418609544229e+01
8.313000000000000389e-01 9.801973364093713315e+01
9.697999999999999954e-01 1.347358900517705251e+02
1.108400000000000052e+00 1.772114518671634187e+02
1.246899999999999897e+00 2.253735241359091219e+02
1.385499999999999954e+00 2.833698016384059883e+02
1.524000000000000021e+00 3.431850463458339391e+02
1.662600000000000078e+00 4.185161727887845586e+02
1.801099999999999923e+00 4.955030829390310601e+02
1.939599999999999991e+00 5.844446030233621059e+02
2.078199999999999825e+00 6.864620288651495912e+02
2.216699999999999893e+00 7.959690594897983829e+02
2.355300000000000171e+00 9.198662737473292736e+02
2.493799999999999795e+00 1.059038952105625413e+03
2.632400000000000073e+00 1.214548682231736620e+03
2.770900000000000141e+00 1.387167110044074434e+03
2.909499999999999975e+00 1.577856006711145028e+03
3.048000000000000043e+00 1.787216119801668810e+03
3.186599999999999877e+00 2.034509407667383130e+03
3.325099999999999945e+00 2.303146759986503184e+03
3.463699999999999779e+00 2.613481853754356507e+03
3.602199999999999847e+00 2.957452359258178149e+03
3.740800000000000125e+00 3.367899230599709881e+03
3.879300000000000193e+00 3.837321201966557965e+03
4.017800000000000260e+00 4.390292663941349929e+03
4.156399999999999650e+00 5.041587897274170246e+03
4.294900000000000162e+00 5.852436719944268589e+03
4.433500000000000441e+00 6.864291294122140243e+03
4.572000000000000064e+00 8.239529743192835667e+03
4.710600000000000342e+00 1.033225739296449137e+04
4.849099999999999966e+00 1.475815617082734934e+04
4.987700000000000244e+00 2.502467131009554214e+04
5.126199999999999868e+00 2.340642026438142420e+04
5.264800000000000146e+00 3.450041291254178941e+04
5.403299999999999770e+00 6.991160622039901500e+04
5.541900000000000048e+00 7.719826500451490574e+04
5.680399999999999672e+00 1.248597130695895903e+05
5.818900000000000183e+00 1.395798384268359514e+05
5.957499999999999574e+00 1.286777566140979179e+05
6.096000000000000085e+00 1.826901118330162717e+05
6.234600000000000364e+00 2.642617777004111558e+05
6.373099999999999987e+00 4.773440633825883269e+05
6.511700000000000266e+00 5.975157569729380775e+05
6.650199999999999889e+00 4.386546081360630924e+05
6.788800000000000168e+00 4.630735289247747278e+05
6.927299999999999791e+00 6.589701293462794274e+05
7.065900000000000070e+00 6.607416552514218492e+05
7.204399999999999693e+00 7.246155386208926793e+05
7.342999999999999972e+00 6.228681563446189975e+05
7.481499999999999595e+00 5.984473479972276837e+05
7.620000000000000107e+00 5.915024533447782742e+05
7.758600000000000385e+00 7.283812127854800783e+05
7.897100000000000009e+00 8.541917395905519370e+05
8.035700000000000287e+00 8.130050294121165061e+05
8.174200000000000799e+00 8.459938367681944510e+05
8.312799999999999301e+00 8.222291190621064743e+05
8.451299999999999812e+00 8.754033260971010895e+05
8.589900000000000091e+00 9.989641374854600290e+05
8.728400000000000603e+00 8.661616389564051060e+05
8.867000000000000881e+00 9.333365665522888303e+05
9.005499999999999616e+00 8.729628513515696395e+05
9.144099999999999895e+00 8.177117038830507081e+05
9.282600000000000406e+00 8.394238923114067875e+05
9.421200000000000685e+00 1.041144645451348275e+06
9.559699999999999420e+00 1.056585776506943395e+06
9.698199999999999932e+00 8.813026316648492357e+05
9.836800000000000210e+00 8.234540089125501690e+05
9.975300000000000722e+00 9.114951447561519453e+05
1.011389999999999922e+01 8.722122591234961292e+05
1.025239999999999974e+01 8.026149168596901000e+05
1.039100000000000001e+01 7.954973148947032169e+05
1.052950000000000053e+01 7.901769291362828808e+05
1.066810000000000080e+01 8.220196997604290955e+05
1.080659999999999954e+01 6.554391620405321009e+05
