# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
3.839999999999999664e-02 2.435747604086854201e-01
7.679999999999999327e-02 7.307099709764448559e-01
1.151999999999999968e-01 1.826727226609999644e+00
1.535999999999999865e-01 3.409712766057808597e+00
1.920999999999999930e-01 4.873268972757646367e+00
2.305000000000000104e-01 7.308839953020677349e+00
2.688999999999999724e-01 1.023094063087854444e+01
3.073000000000000176e-01 1.266505066069328400e+01
3.457000000000000073e-01 1.643800717310655557e+01
3.840999999999999970e-01 1.947923247672265390e+01
4.224999999999999867e-01 2.410167965009725322e+01
4.608999999999999764e-01 2.920958260287287800e+01
4.994000000000000106e-01 3.480903232407555947e+01
5.377999999999999448e-01 3.918257643565926429e+01
5.762000000000000455e-01 4.562272954520531698e+01
6.146000000000000352e-01 5.254598254428201898e+01
6.530000000000000249e-01 5.788548037249119460e+01
6.914000000000000146e-01 6.565191172854471802e+01
7.298000000000000043e-01 7.390172806227825220e+01
7.681999999999999940e-01 8.263171059910214922e+01
8.065999999999999837e-01 8.929143268281497114e+01
8.450999999999999623e-01 9.887237268245972643e+01
8.834999999999999520e-01 1.089204701456058615e+02
9.219000000000000528e-01 1.194481168679739227e+02
9.603000000000000425e-01 1.304523610248377281e+02
9.987000000000000322e-01 1.387780773533808087e+02
1.037099999999999911e+00 1.506150165652261421e+02
1.075499999999999901e+00 1.629257766542339994e+02
1.113899999999999890e+00 1.757091530836601976e+02
1.152400000000000091e+00 1.889802885196635600e+02
1.190800000000000081e+00 2.027096235826535633e+02
1.229200000000000070e+00 2.169081950589445569e+02
1.267600000000000060e+00 2.315746201422717263e+02
1.306000000000000050e+00 2.467106402724119789e+02
1.344400000000000039e+00 2.623103088105507368e+02
1.382800000000000029e+00 2.783771692399473636e+02
1.421200000000000019e+00 2.949064931419057984e+02
1.459600000000000009e+00 3.118966783682394635e+02
1.498099999999999987e+00 3.293743872000575834e+02
1.536499999999999977e+00 3.472822533410464985e+02
1.574899999999999967e+00 3.705941534773550075e+02
1.613299999999999956e+00 3.895371752094691260e+02
1.651699999999999946e+00 4.089328587831117261e+02
1.690099999999999936e+00 4.340729043216826426e+02
1.728499999999999925e+00 4.544910365239227303e+02
1.766899999999999915e+00 4.753533741756755262e+02
1.805399999999999894e+00 5.023291879696214437e+02
1.843800000000000106e+00 5.242028266944159896e+02
1.882200000000000095e+00 5.523836662060198250e+02
1.920600000000000085e+00 5.752529205891061110e+02
1.959000000000000075e+00 6.046551066452575469e+02
1.997400000000000064e+00 6.347331484527559269e+02
2.035800000000000054e+00 6.591311185971004534e+02
2.074199999999999822e+00 6.904062752927278552e+02
2.112600000000000033e+00 7.223320007821837407e+02
2.151100000000000012e+00 7.549584526068541663e+02
2.189499999999999780e+00 7.881852681914974710e+02
2.227899999999999991e+00 8.220568578053392912e+02
2.266300000000000203e+00 8.565698000265834935e+02
2.304699999999999971e+00 8.917039900654075382e+02
2.343100000000000183e+00 9.274885357943420559e+02
2.381499999999999950e+00 9.712438130931352589e+02
2.419900000000000162e+00 1.008378646586281775e+03
2.458400000000000141e+00 1.046158495305661518e+03
2.496799999999999908e+00 1.092225135607639459e+03
2.535200000000000120e+00 1.139092098193578295e+03
2.573599999999999888e+00 1.178882095650551491e+03
2.612000000000000099e+00 1.227282599514989442e+03
2.650399999999999867e+00 1.276477124160519679e+03
2.688800000000000079e+00 1.326482219375294562e+03
2.727199999999999847e+00 1.385614575207198641e+03
2.765600000000000058e+00 1.437305973006914201e+03
2.804100000000000037e+00 1.498378210127298644e+03
2.842499999999999805e+00 1.551700531480842983e+03
