# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
3.280000000000000276e-02 8.157038313967576171e-01
6.560000000000000553e-02 3.099512780368394615e+00
9.840000000000000135e-02 7.095569303503642899e+00
1.310999999999999943e-01 1.238576744663610185e+01
1.638999999999999901e-01 1.955624105024084258e+01
1.967000000000000137e-01 2.835329180550380102e+01
2.295000000000000095e-01 3.858550124540553838e+01
2.622999999999999776e-01 5.060297877731237293e+01
2.950999999999999734e-01 6.424006421396518363e+01
3.279000000000000248e-01 7.949386960219929676e+01
3.607000000000000206e-01 9.606229624735986761e+01
3.934000000000000274e-01 1.144815173107181607e+02
4.262000000000000233e-01 1.352357588500171914e+02
4.590000000000000191e-01 1.580776540119113918e+02
4.918000000000000149e-01 1.822689507070451782e+02
5.245999999999999552e-01 2.081566460766086664e+02
5.574000000000000066e-01 2.357337049045867445e+02
5.901999999999999469e-01 2.664498681095595884e+02
6.229999999999999982e-01 2.984902249775900600e+02
6.556999999999999496e-01 3.338692165971502277e+02
6.885000000000000009e-01 3.700897802651108464e+02
7.213000000000000522e-01 4.093023783517890024e+02
7.540999999999999925e-01 4.516517542245898085e+02
7.869000000000000439e-01 4.947096763231333512e+02
8.196999999999999842e-01 5.430017118129676419e+02
8.525000000000000355e-01 5.927211382848330459e+02
8.852999999999999758e-01 6.452243153380590002e+02
9.180000000000000382e-01 7.012502190142462268e+02
9.507999999999999785e-01 7.595177352966750277e+02
9.836000000000000298e-01 8.239594461150114739e+02
1.016399999999999970e+00 8.899715673448955613e+02
1.049199999999999910e+00 9.591599276463319939e+02
1.082000000000000073e+00 1.034206529333106801e+03
1.114800000000000013e+00 1.114488258486304630e+03
1.147599999999999953e+00 1.199268606738444532e+03
1.180299999999999905e+00 1.286663650203474162e+03
1.213100000000000067e+00 1.380734954889840310e+03
1.245900000000000007e+00 1.482672868827690763e+03
1.278699999999999948e+00 1.589685606857314269e+03
1.311500000000000110e+00 1.705044884209675956e+03
1.344300000000000050e+00 1.825838415077508898e+03
1.377099999999999991e+00 1.956533906932974560e+03
1.409799999999999942e+00 2.096225167466758649e+03
1.442600000000000104e+00 2.246607068347993390e+03
1.475400000000000045e+00 2.407920401941763885e+03
1.508199999999999985e+00 2.581617038760738524e+03
1.540999999999999925e+00 2.769308606908155070e+03
1.573800000000000088e+00 2.973912743288824004e+03
1.606600000000000028e+00 3.195900190386691975e+03
1.639399999999999968e+00 3.438370912443880115e+03
1.672099999999999920e+00 3.705529443140065723e+03
1.704900000000000082e+00 3.999921622202367871e+03
1.737700000000000022e+00 4.324699186665872730e+03
1.770499999999999963e+00 4.687500437367292761e+03
1.803299999999999903e+00 5.094793276056017021e+03
1.836100000000000065e+00 5.553277075057679212e+03
1.868900000000000006e+00 6.076955053650437549e+03
1.901699999999999946e+00 6.683106651649276500e+03
1.934399999999999897e+00 7.384721517953626062e+03
1.967200000000000060e+00 8.212296803969624307e+03
2.000000000000000000e+00 9.198840503189827359e+03
2.032799999999999940e+00 1.039938834290232626e+04
2.065599999999999881e+00 1.188197314545801055e+04
2.098399999999999821e+00 1.375666246517494073e+04
2.131200000000000205e+00 1.618248642932162693e+04
2.164000000000000146e+00 1.940386546083375288e+04
2.196699999999999875e+00 2.379323019035224934e+04
2.229499999999999815e+00 2.988581639645646283e+04
2.262300000000000200e+00 3.830144373113824258e+04
2.295100000000000140e+00 4.953011326876628300e+04
2.327900000000000080e+00 6.365281993761546619e+04
2.360700000000000021e+00 7.960465492568742775e+04
2.393499999999999961e+00 9.452132631786551792e+04
2.426299999999999901e+00 1.048206736130939826e+05
2.459000000000000075e+00 1.074198315790454217e+05
2.491800000000000015e+00 1.016968337597722129e+05
2.524599999999999955e+00 9.045889537572822883e+04
2.557399999999999896e+00 7.851622509850916686e+04
2.590199999999999836e+00 6.906243173817270144e+04
2.623000000000000220e+00 6.237629360511798586e+04
2.655800000000000161e+00 5.770009906640317058e+04
2.688499999999999890e+00 5.476422119870712777e+04
2.721299999999999830e+00 5.339631012629957695e+04
2.754100000000000215e+00 5.343841206984417659e+04
2.786900000000000155e+00 5.514025625749148458e+04
2.819700000000000095e+00 5.887975552263284044e+04
2.852500000000000036e+00 6.475305252283233858e+04
2.885299999999999976e+00 7.258524976390677330e+04
2.918099999999999916e+00 8.213715680716275529e+04
2.950800000000000090e+00 9.337805474761364167e+04
2.983600000000000030e+00 1.058096357204939413e+05
3.016399999999999970e+00 1.174395793422814022e+05
3.049199999999999910e+00 1.252577042561943235e+05
3.081999999999999851e+00 1.279033200176908722e+05
3.114799999999999791e+00 1.266461431414349208e+05
3.147600000000000176e+00 1.248200588413261867e+05
3.180400000000000116e+00 1.252886335944649472e+05
3.213099999999999845e+00 1.277620331747414893e+05
3.245899999999999785e+00 1.301879394762326701e+05
3.278700000000000170e+00 1.326426104448206024e+05
