# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
1.236000000000000015e-01 3.462540383312953054e+02
2.472000000000000031e-01 1.650611609595968730e+03
3.708000000000000185e-01 5.276320171283185118e+03
4.944000000000000061e-01 1.790216522674863154e+04
6.179999999999999938e-01 5.961805640264652175e+04
7.416000000000000369e-01 6.409768806467658578e+04
8.651999999999999691e-01 3.514104342181242100e+04
9.888000000000000123e-01 2.547405133696002304e+04
1.112400000000000055e+00 3.374204412963645154e+04
1.236099999999999977e+00 7.501870738377983798e+04
1.359699999999999909e+00 2.082916793856323056e+05
1.483300000000000063e+00 1.423505565098628285e+05
1.606899999999999995e+00 8.582496763383799407e+04
1.730499999999999927e+00 1.182294047528630472e+05
1.854100000000000081e+00 2.717999001502575120e+05
1.977700000000000014e+00 4.134521136140683666e+05
2.101300000000000168e+00 2.963904500791943283e+05
2.224899999999999878e+00 1.697946197608156072e+05
2.348500000000000032e+00 2.196125344506437250e+05
2.472100000000000186e+00 5.005261010071273777e+05
2.595699999999999896e+00 5.727488509401865304e+05
2.719300000000000050e+00 4.095249249928829377e+05
2.842900000000000205e+00 3.175218547087422339e+05
2.966499999999999915e+00 4.808339335299684899e+05
3.090100000000000069e+00 5.895184773345225258e+05
3.213699999999999779e+00 5.032734886819935055e+05
3.337299999999999933e+00 3.793198441206777352e+05
3.460999999999999854e+00 3.449567518286480918e+05
3.584600000000000009e+00 3.976355033234871225e+05
3.708200000000000163e+00 3.305128015451047104e+05
3.831799999999999873e+00 4.512646827114930493e+05
3.955400000000000027e+00 5.880318653483252274e+05
4.078999999999999737e+00 5.776407767789170612e+05
4.202600000000000335e+00 4.927897453300080961e+05
4.326200000000000045e+00 4.958755605104241404e+05
4.449799999999999756e+00 5.823969487208533101e+05
4.573400000000000354e+00 6.165258514883150347e+05
4.697000000000000064e+00 5.532576256216320908e+05
4.820599999999999774e+00 4.678740878302655183e+05
4.944200000000000372e+00 3.705694407139779069e+05
5.067800000000000082e+00 3.426133042863428127e+05
5.191399999999999793e+00 3.608712917481584591e+05
5.315000000000000391e+00 3.859435124919731170e+05
5.438600000000000101e+00 3.418374018800684134e+05
5.562199999999999811e+00 3.942188831871150178e+05
5.685900000000000176e+00 3.945531323964065523e+05
5.809499999999999886e+00 3.352420821117527084e+05
5.933099999999999596e+00 3.972739221020811819e+05
6.056700000000000195e+00 4.879080553217805573e+05
6.180299999999999905e+00 4.979962210190548794e+05
6.303899999999999615e+00 4.481006349228575709e+05
6.427500000000000213e+00 3.884237114988833782e+05
6.551099999999999923e+00 3.454483788922107196e+05
6.674699999999999633e+00 3.172029571128428215e+05
6.798300000000000232e+00 3.186703399057423230e+05
6.921899999999999942e+00 3.328588502477907459e+05
