# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
4.780000000000000221e-02 2.858122822128559837e-01
9.560000000000000442e-02 1.143215970955105520e+00
1.433000000000000107e-01 2.998727451765218266e+00
1.910999999999999921e-01 5.141214645691315255e+00
2.389000000000000012e-01 7.854817817089381649e+00
2.867000000000000104e-01 1.113923898353593778e+01
3.345000000000000195e-01 1.499405128585077485e+01
3.822999999999999732e-01 2.056129793149564122e+01
4.299999999999999933e-01 2.569237433901579237e+01
4.778000000000000025e-01 3.139779574239926063e+01
5.255999999999999561e-01 3.767137279025482854e+01
5.734000000000000208e-01 4.622461557037117075e+01
6.211999999999999744e-01 5.377536002455361341e+01
6.690000000000000391e-01 6.189152909454232088e+01
7.167000000000000037e-01 7.270165131201126485e+01
7.644999999999999574e-01 8.208854021416698288e+01
8.123000000000000220e-01 9.203854292151414995e+01
8.600999999999999757e-01 1.051137888273115948e+02
9.079000000000000403e-01 1.163277023246973556e+02
9.556999999999999940e-01 1.281011922862379322e+02
1.003400000000000070e+00 1.434058647375033217e+02
1.051199999999999912e+00 1.564343370191929523e+02
1.098999999999999977e+00 1.732868460371222739e+02
1.146800000000000042e+00 1.875643950787126073e+02
1.194600000000000106e+00 2.059438010397134917e+02
1.242399999999999949e+00 2.214620674060233512e+02
1.290100000000000025e+00 2.413413624265046735e+02
1.337900000000000089e+00 2.620637144929408464e+02
1.385699999999999932e+00 2.794983376575462444e+02
1.433499999999999996e+00 3.017236033328982785e+02
1.481300000000000061e+00 3.247659635848996231e+02
1.529099999999999904e+00 3.440968299123671841e+02
1.576799999999999979e+00 3.686025128657474852e+02
1.624600000000000044e+00 3.939410564609950143e+02
1.672400000000000109e+00 4.200823607158049526e+02
1.720199999999999951e+00 4.470251560024337323e+02
1.768000000000000016e+00 4.747659863054806806e+02
1.815800000000000081e+00 5.033013054120901870e+02
1.863499999999999934e+00 5.325928967582507312e+02
1.911299999999999999e+00 5.627018471691256991e+02
1.959100000000000064e+00 5.993534441918776565e+02
2.006899999999999906e+00 6.311528881164234690e+02
2.054699999999999971e+00 6.637263665917053004e+02
2.102500000000000036e+00 7.032345974643178579e+02
2.150199999999999889e+00 7.374314867605905874e+02
2.197999999999999954e+00 7.788586746328351182e+02
2.245800000000000018e+00 8.147292846393357877e+02
2.293600000000000083e+00 8.580487268285006621e+02
2.341400000000000148e+00 9.023737311112839734e+02
2.389200000000000212e+00 9.476924996156103589e+02
2.436900000000000066e+00 9.939623071655568083e+02
2.484700000000000131e+00 1.041251083033141640e+03
2.532500000000000195e+00 1.089511494187869630e+03
2.580299999999999816e+00 1.146221111659184544e+03
2.628099999999999881e+00 1.196530600768814566e+03
2.675899999999999945e+00 1.255530768496390010e+03
2.723599999999999799e+00 1.307792738825893139e+03
2.771399999999999864e+00 1.369029487012172012e+03
2.819199999999999928e+00 1.431448626426873489e+03
2.866999999999999993e+00 1.495000583973251651e+03
2.914800000000000058e+00 1.559712962801152116e+03
2.962600000000000122e+00 1.634060736263589433e+03
3.010299999999999976e+00 1.701068832106535865e+03
3.058100000000000041e+00 1.777988493888995663e+03
3.105900000000000105e+00 1.856239074352831267e+03
3.153700000000000170e+00 1.935795046249777442e+03
3.201499999999999790e+00 2.025764747765744687e+03
3.249299999999999855e+00 2.108002043731624781e+03
3.297000000000000153e+00 2.200792073959434219e+03
3.344800000000000217e+00 2.295109995791707206e+03
3.392599999999999838e+00 2.400459128533429066e+03
3.440399999999999903e+00 2.497730443791666858e+03
3.488199999999999967e+00 2.606219596770563385e+03
3.536000000000000032e+00 2.716299093627281763e+03
3.583699999999999886e+00 2.837898411567297899e+03
3.631499999999999950e+00 2.961336670998969566e+03
3.679300000000000015e+00 3.086460870641438305e+03
3.727100000000000080e+00 3.223635147568962111e+03
3.774900000000000144e+00 3.366147873476905716e+03
3.822700000000000209e+00 3.514033915828787940e+03
3.870400000000000063e+00 3.670872839412164012e+03
3.918200000000000127e+00 3.833355498466086374e+03
