# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
3.549999999999999684e-02 1.611511588592635880e+00
7.090000000000000469e-02 6.382664169585487990e+00
1.063999999999999946e-01 1.440543869675142830e+01
1.418000000000000094e-01 2.551981956876978330e+01
1.773000000000000131e-01 3.994045754654437275e+01
2.127999999999999892e-01 5.788872477343098666e+01
2.482000000000000040e-01 7.911050969256983478e+01
2.837000000000000077e-01 1.036556811679055272e+02
3.190999999999999948e-01 1.319266975571790681e+02
3.546000000000000263e-01 1.636136498942468620e+02
3.901000000000000023e-01 1.995482186226072372e+02
4.254999999999999893e-01 2.392549983780199909e+02
4.610000000000000209e-01 2.825558189188690221e+02
4.964000000000000079e-01 3.308040856669002210e+02
5.319000000000000394e-01 3.828237975609538921e+02
5.673000000000000265e-01 4.397233737427911819e+02
6.028000000000000025e-01 5.023182453355401549e+02
6.382999999999999785e-01 5.693737872483732190e+02
6.736999999999999655e-01 6.418511843815271050e+02
7.092000000000000526e-01 7.206480519841106798e+02
7.446000000000000396e-01 8.052882783226999663e+02
7.801000000000000156e-01 8.973101824544628471e+02
8.155999999999999917e-01 9.969377033897036426e+02
8.509999999999999787e-01 1.103731944783523886e+03
8.864999999999999547e-01 1.218834327246612247e+03
9.219000000000000528e-01 1.343620390301510270e+03
9.574000000000000288e-01 1.478816684070415931e+03
9.929000000000000048e-01 1.624694618264790051e+03
1.028299999999999992e+00 1.782981944494458730e+03
1.063800000000000079e+00 1.954530116538462153e+03
1.099199999999999955e+00 2.141891484499376929e+03
1.134700000000000042e+00 2.346109380687191333e+03
1.170199999999999907e+00 2.569344672928721593e+03
1.205600000000000005e+00 2.814701841597927796e+03
1.241100000000000092e+00 3.086211427210406328e+03
1.276499999999999968e+00 3.387131027637248280e+03
1.312000000000000055e+00 3.720027261600068869e+03
1.347399999999999931e+00 4.096007510386427384e+03
1.382900000000000018e+00 4.517291282831265562e+03
1.418400000000000105e+00 5.000045595036183840e+03
1.453799999999999981e+00 5.555201387104275454e+03
1.489300000000000068e+00 6.201380855380696630e+03
1.524699999999999944e+00 6.968063889800002471e+03
1.560200000000000031e+00 7.894027002898930732e+03
1.595699999999999896e+00 9.040039975801832043e+03
1.631099999999999994e+00 1.049684154868663791e+04
1.666600000000000081e+00 1.240796758092856544e+04
1.701999999999999957e+00 1.496911160797596494e+04
1.737500000000000044e+00 1.835484736924430399e+04
1.772999999999999909e+00 2.245604922490808531e+04
1.808400000000000007e+00 2.677587519109998902e+04
1.843900000000000095e+00 3.108926102811637611e+04
1.879299999999999971e+00 3.599178010889855796e+04
1.914800000000000058e+00 4.237809515748357080e+04
1.950299999999999923e+00 5.043512685650895583e+04
1.985700000000000021e+00 5.921590941402823228e+04
2.021199999999999886e+00 6.732469994897287688e+04
2.056599999999999984e+00 7.294474305709278269e+04
