# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
1.053000000000000047e-01 1.370469682820051283e+01
2.106999999999999984e-01 5.527541156271015410e+01
3.160000000000000031e-01 1.259595060244193832e+02
4.213000000000000078e-01 2.278915367314426419e+02
5.265999999999999570e-01 3.651946320109803992e+02
6.320000000000000062e-01 5.437682926597931328e+02
7.372999999999999554e-01 7.692000639317068362e+02
8.426000000000000156e-01 1.055392371571810372e+03
9.478999999999999648e-01 1.418027715631266119e+03
1.053299999999999903e+00 1.884876670312395163e+03
1.158600000000000074e+00 2.498777967347046797e+03
1.263900000000000023e+00 3.340509806889018364e+03
1.369199999999999973e+00 4.568211611486158290e+03
1.474599999999999911e+00 6.570597553054330092e+03
1.579900000000000082e+00 1.052913994259058018e+04
1.685200000000000031e+00 2.095521866541713462e+04
1.790499999999999980e+00 4.160907227791426703e+04
1.895899999999999919e+00 3.207571748505518553e+04
2.001199999999999868e+00 3.415032302006686950e+04
2.106500000000000039e+00 6.459748444451231626e+04
2.211800000000000210e+00 1.366461654669218988e+05
2.317200000000000149e+00 9.096252561467839405e+04
2.422499999999999876e+00 6.155530446614828543e+04
2.527800000000000047e+00 7.406975770066096447e+04
2.633100000000000218e+00 1.407247284001323278e+05
2.738500000000000156e+00 2.976615477245795191e+05
2.843799999999999883e+00 2.653802666560314829e+05
2.949100000000000055e+00 1.794315641610345338e+05
3.054399999999999782e+00 2.202299965851318848e+05
3.159800000000000164e+00 4.146133146324974950e+05
3.265099999999999891e+00 4.424939879160492565e+05
3.370400000000000063e+00 3.130762126057387213e+05
3.475699999999999790e+00 2.659492626137577463e+05
3.581100000000000172e+00 3.626246064025198575e+05
3.686399999999999899e+00 3.757758441541167558e+05
3.791700000000000070e+00 4.970951214611267787e+05
3.896999999999999797e+00 4.915871540632938268e+05
4.002399999999999736e+00 3.862843595969644375e+05
4.107700000000000351e+00 4.324969805238218396e+05
4.213000000000000078e+00 4.514148227433302673e+05
4.318299999999999805e+00 5.045526640260010608e+05
4.423700000000000188e+00 5.296270076555886772e+05
4.528999999999999915e+00 4.630010296892629704e+05
4.634299999999999642e+00 4.253438706601607264e+05
4.739600000000000257e+00 4.990296428318981780e+05
4.844999999999999751e+00 5.400276132845011307e+05
4.950300000000000367e+00 4.826022776344674639e+05
5.055600000000000094e+00 4.726375277856277535e+05
5.160899999999999821e+00 4.046056074788644910e+05
5.266300000000000203e+00 3.908777429619377363e+05
5.371599999999999930e+00 4.115522904967688955e+05
5.476899999999999658e+00 4.374939270339601208e+05
5.582300000000000040e+00 3.742459766503839637e+05
5.687599999999999767e+00 3.569590060665226192e+05
5.792900000000000382e+00 4.226276398957329802e+05
5.898200000000000109e+00 4.922516308574959985e+05
6.003599999999999604e+00 4.875598676423449651e+05
6.108900000000000219e+00 4.299378353786369553e+05
6.214199999999999946e+00 3.805403421563672600e+05
6.319499999999999673e+00 3.844884300156094250e+05
6.424900000000000055e+00 4.368662137604237068e+05
6.530199999999999783e+00 4.083944464346257155e+05
6.635500000000000398e+00 3.827711812263680040e+05
6.740800000000000125e+00 4.400538854924927582e+05
6.846199999999999619e+00 5.268528683371676598e+05
6.951500000000000234e+00 6.611448812431523111e+05
7.056799999999999962e+00 7.699912229007353308e+05
7.162099999999999689e+00 8.164936079010406975e+05
7.267500000000000071e+00 7.785694110963017447e+05
7.372799999999999798e+00 7.896279428442473290e+05
7.478100000000000414e+00 7.748523716690889560e+05
7.583400000000000141e+00 7.548903175069071585e+05
7.688799999999999635e+00 7.135752198550165631e+05
7.794100000000000250e+00 6.914677499442191329e+05
7.899399999999999977e+00 7.041043407758368412e+05
8.004699999999999704e+00 6.784250881624926114e+05
8.110099999999999199e+00 6.423547625023291912e+05
8.215400000000000702e+00 5.829897584773028502e+05
8.320700000000000429e+00 5.511176203403065447e+05
8.426000000000000156e+00 5.338888508033197140e+05
8.531399999999999650e+00 5.075907666751524084e+05
8.636699999999999378e+00 4.895150724547448917e+05
8.742000000000000881e+00 4.802478597784567974e+05
8.847300000000000608e+00 5.426173684056489728e+05
8.952700000000000102e+00 6.241688770711647812e+05
9.057999999999999829e+00 6.508545482206599554e+05
9.163299999999999557e+00 7.370867296126163565e+05
9.268599999999999284e+00 7.077829002599152736e+05
9.374000000000000554e+00 6.473544647497221595e+05
9.479300000000000281e+00 6.466538532889017370e+05
9.584600000000000009e+00 7.281801901618103730e+05
9.689899999999999736e+00 8.344025164670229424e+05
9.795299999999999230e+00 9.787131022657897556e+05
9.900600000000000733e+00 1.053897047653941670e+06
1.000590000000000046e+01 1.046687753069884959e+06
1.011120000000000019e+01 9.952398533481281484e+05
1.021659999999999968e+01 9.237148702938035131e+05
1.032189999999999941e+01 9.545458999348995276e+05
1.042719999999999914e+01 1.016061858104611631e+06
1.053260000000000041e+01 1.002672246726569487e+06
1.063790000000000013e+01 9.009588408347556833e+05
1.074319999999999986e+01 8.925795869575233664e+05
1.084849999999999959e+01 9.825522094620617572e+05
1.095390000000000086e+01 1.104780102297871606e+06
1.105920000000000059e+01 1.132368886345565552e+06
1.116450000000000031e+01 1.025847718772681779e+06
