# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000083e-02 2.361999095155725426e-01
7.989999999999999880e-02 1.179503276700739178e+00
1.199000000000000066e-01 2.477892109388323938e+00
1.597999999999999976e-01 4.403030539798019838e+00
1.998000000000000054e-01 6.880990257786386621e+00
2.398000000000000131e-01 9.909438431538411862e+00
2.797000000000000042e-01 1.348318414750522187e+01
3.196999999999999842e-01 1.761105943400277596e+01
3.595999999999999752e-01 2.228210143027463275e+01
3.996000000000000107e-01 2.750763067623435276e+01
4.395999999999999908e-01 3.371404144861451613e+01
4.794999999999999818e-01 3.959569432070471606e+01
5.194999999999999618e-01 4.646449485833177562e+01
5.594000000000000083e-01 5.442003624802792672e+01
5.994000000000000439e-01 6.183107527734274811e+01
6.393999999999999684e-01 7.159299588982173645e+01
6.793000000000000149e-01 8.004300248698771725e+01
7.193000000000000504e-01 9.038072693157063497e+01
7.592999999999999750e-01 1.013400293673821722e+02
7.992000000000000215e-01 1.121200951078393189e+02
8.391999999999999460e-01 1.242775829916940182e+02
8.790999999999999925e-01 1.361741004002424233e+02
9.191000000000000281e-01 1.495250663286174984e+02
9.590999999999999526e-01 1.634888839646828274e+02
9.989999999999999991e-01 1.770705596295177884e+02
1.038999999999999924e+00 1.922215737103804827e+02
1.078899999999999970e+00 2.090170140598381181e+02
1.118900000000000006e+00 2.254224250927002515e+02
1.158900000000000041e+00 2.413030932736417640e+02
1.198800000000000088e+00 2.600316575414336171e+02
1.238799999999999901e+00 2.794614002381944147e+02
1.278699999999999948e+00 2.982963316944721441e+02
1.318699999999999983e+00 3.177532439805727336e+02
1.358700000000000019e+00 3.391305109209483248e+02
1.398600000000000065e+00 3.611556938863848245e+02
1.438600000000000101e+00 3.838713374635245259e+02
1.478499999999999925e+00 4.072264063178711240e+02
1.518499999999999961e+00 4.327449500516328840e+02
1.558499999999999996e+00 4.574861346813119098e+02
1.598400000000000043e+00 4.844088129768911699e+02
1.638400000000000079e+00 5.104997838993888877e+02
1.678299999999999903e+00 5.388373173632827502e+02
1.718299999999999939e+00 5.662601524308657872e+02
1.758299999999999974e+00 5.994423947374181125e+02
1.798200000000000021e+00 6.282309870546635011e+02
1.838200000000000056e+00 6.612426500906300362e+02
1.878200000000000092e+00 6.950406705119819435e+02
1.918099999999999916e+00 7.277238694640478798e+02
1.958099999999999952e+00 7.649219057883918822e+02
1.997999999999999998e+00 8.029151309126481237e+02
2.037999999999999812e+00 8.378662646361880206e+02
2.077999999999999847e+00 8.774981935089251692e+02
2.117900000000000116e+00 9.179063621048750292e+02
2.157900000000000151e+00 9.633290538356274055e+02
2.197799999999999976e+00 1.005443767406737834e+03
2.237800000000000011e+00 1.050549072121320023e+03
2.277800000000000047e+00 1.098713631811302321e+03
2.317699999999999871e+00 1.145552329264302671e+03
2.357699999999999907e+00 1.197790704636013288e+03
2.397600000000000176e+00 1.248686110288786040e+03
2.437600000000000211e+00 1.300550263902257484e+03
2.477599999999999802e+00 1.355675870744920758e+03
2.517500000000000071e+00 1.414089332418642925e+03
2.557500000000000107e+00 1.473599466328166045e+03
2.597399999999999931e+00 1.531598699575891942e+03
2.637399999999999967e+00 1.598077679588153842e+03
2.677400000000000002e+00 1.663153462677554444e+03
2.717299999999999827e+00 1.731779491892839360e+03
2.757299999999999862e+00 1.804172788875717288e+03
2.797200000000000131e+00 1.875036892640648375e+03
2.837200000000000166e+00 1.949686045860858940e+03
2.877200000000000202e+00 2.030882525235153707e+03
2.917100000000000026e+00 2.113231114565967800e+03
2.957100000000000062e+00 2.199646785834239836e+03
2.997100000000000097e+00 2.290154000159076077e+03
3.036999999999999922e+00 2.379044791257514134e+03
3.076999999999999957e+00 2.474987534700615015e+03
3.116899999999999782e+00 2.575064371587423466e+03
3.156899999999999817e+00 2.676597324424439648e+03
3.196899999999999853e+00 2.788350852847638635e+03
3.236800000000000122e+00 2.901549647539549824e+03
3.276800000000000157e+00 3.022333075771427048e+03
3.316699999999999982e+00 3.141547369793802318e+03
3.356700000000000017e+00 3.271578651667874965e+03
3.396700000000000053e+00 3.406317814417880527e+03
3.436599999999999877e+00 3.548895014401906337e+03
3.476599999999999913e+00 3.693259768100707788e+03
3.516500000000000181e+00 3.855191572544723385e+03
3.556500000000000217e+00 4.019089515530819426e+03
3.596499999999999808e+00 4.188118187138405119e+03
3.636400000000000077e+00 4.371956866782184989e+03
3.676400000000000112e+00 4.561197099252392945e+03
3.716299999999999937e+00 4.768987044609005352e+03
3.756299999999999972e+00 4.982378826864882285e+03
3.796300000000000008e+00 5.214811617710421160e+03
3.836199999999999832e+00 5.459639917706885171e+03
3.876199999999999868e+00 5.720633807924421490e+03
3.916100000000000136e+00 6.001122441853745840e+03
3.956100000000000172e+00 6.308625354350118869e+03
3.996100000000000207e+00 6.636308697253174614e+03
4.035999999999999588e+00 6.998223572574595892e+03
4.075999999999999623e+00 7.398685661874524158e+03
4.115999999999999659e+00 7.841413420078047238e+03
4.155899999999999928e+00 8.344706128235755386e+03
4.195899999999999963e+00 8.934826679960497131e+03
4.235800000000000232e+00 9.623475764473476374e+03
4.275800000000000267e+00 1.042323606287721304e+04
4.315800000000000303e+00 1.132741244795060084e+04
4.355699999999999683e+00 1.238440449070079376e+04
