# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
9.239999999999999603e-02 1.639244586266692494e+01
1.847999999999999921e-01 6.642328529707194207e+01
2.772000000000000020e-01 1.516569987170350657e+02
3.695999999999999841e-01 2.755893424545625408e+02
4.620000000000000218e-01 4.435831267436213921e+02
5.544000000000000039e-01 6.635599275563027959e+02
6.468000000000000416e-01 9.460200218608028990e+02
7.391999999999999682e-01 1.308769230937102066e+03
8.316000000000000059e-01 1.776144225761494454e+03
9.240000000000000435e-01 2.388966791371583440e+03
1.016399999999999970e+00 3.215020377301483677e+03
1.108800000000000008e+00 4.380902121997522045e+03
1.201200000000000045e+00 6.140846144822120550e+03
1.293600000000000083e+00 9.110472261204691677e+03
1.385999999999999899e+00 1.508424496342698512e+04
1.478399999999999936e+00 3.009936268368688980e+04
1.570799999999999974e+00 5.612270868249078194e+04
1.663100000000000023e+00 4.588249939016599092e+04
1.755500000000000060e+00 4.217914579218296421e+04
1.847900000000000098e+00 6.329251646597274521e+04
1.940299999999999914e+00 1.188584928655441181e+05
2.032700000000000173e+00 1.788776682654925098e+05
2.125100000000000211e+00 1.883278957963430439e+05
2.217499999999999805e+00 1.498298048111039388e+05
2.309899999999999842e+00 1.655008027417423145e+05
2.402299999999999880e+00 2.441949142039444996e+05
2.494699999999999918e+00 3.367105498917027726e+05
2.587099999999999955e+00 3.271157674589183880e+05
2.679499999999999993e+00 2.372797554528851470e+05
2.771900000000000031e+00 1.838348328631993791e+05
2.864300000000000068e+00 1.722992009369664884e+05
2.956700000000000106e+00 1.839574230503636936e+05
3.049100000000000144e+00 2.169718811787975719e+05
3.141500000000000181e+00 2.114245487974380085e+05
3.233900000000000219e+00 2.241712596649520856e+05
3.326299999999999812e+00 2.660958070617266349e+05
3.418699999999999850e+00 2.884028148436031188e+05
3.511099999999999888e+00 2.636599697213829495e+05
3.603499999999999925e+00 2.508970285132437421e+05
3.695899999999999963e+00 2.771534992375858710e+05
3.788300000000000001e+00 3.173114195892645512e+05
3.880700000000000038e+00 3.358764924392235698e+05
3.973100000000000076e+00 3.597178165929246461e+05
4.065500000000000114e+00 3.653073385767196305e+05
4.157899999999999707e+00 3.682302094827422989e+05
4.250300000000000189e+00 4.100643101906679804e+05
4.342699999999999783e+00 4.241694655815018923e+05
4.435100000000000264e+00 4.254596849629685166e+05
4.527499999999999858e+00 4.196799170520473272e+05
4.619900000000000340e+00 4.348487335151808220e+05
4.712299999999999933e+00 4.681258997191708186e+05
4.804700000000000415e+00 4.855005561239580857e+05
4.897100000000000009e+00 4.941710366918146028e+05
4.989399999999999835e+00 4.999758965223713894e+05
5.081800000000000317e+00 5.189685369468154386e+05
5.174199999999999910e+00 5.131065559624587186e+05
5.266600000000000392e+00 5.109321561370245181e+05
5.358999999999999986e+00 5.206993957589174970e+05
5.451399999999999579e+00 5.435475150423592422e+05
5.543800000000000061e+00 5.956168688246235251e+05
5.636199999999999655e+00 6.324055560164977796e+05
5.728600000000000136e+00 6.184592525651656324e+05
5.820999999999999730e+00 5.866998125304493587e+05
5.913400000000000212e+00 5.532697213133742334e+05
6.005799999999999805e+00 5.328384453698745929e+05
6.098200000000000287e+00 5.235083136335285963e+05
6.190599999999999881e+00 5.327239722032025456e+05
6.283000000000000362e+00 5.657900554553855909e+05
6.375399999999999956e+00 6.085814309588129399e+05
6.467800000000000438e+00 6.447466133152676048e+05
6.560200000000000031e+00 6.668478723170886515e+05
6.652599999999999625e+00 6.982954611952372361e+05
6.745000000000000107e+00 7.338574526746266056e+05
6.837399999999999700e+00 7.696085136191210477e+05
6.929800000000000182e+00 8.078002542886270676e+05
7.022199999999999775e+00 8.193583293280311627e+05
7.114600000000000257e+00 8.362400998538120184e+05
7.206999999999999851e+00 8.542404761648906861e+05
7.299400000000000333e+00 9.076228535280380165e+05
7.391799999999999926e+00 9.467901637354529230e+05
7.484200000000000408e+00 9.507027905290836934e+05
7.576600000000000001e+00 9.431315810048038838e+05
7.668999999999999595e+00 9.376522630398356123e+05
