# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
4.549999999999999878e-02 1.588773632543033720e+00
9.089999999999999469e-02 6.347418798498960513e+00
1.363999999999999935e-01 1.428416130707860887e+01
1.817999999999999894e-01 2.537799642572256076e+01
2.273000000000000020e-01 3.964793177792130052e+01
2.726999999999999980e-01 5.773555879594174201e+01
3.181999999999999829e-01 7.921714543289751020e+01
3.635999999999999788e-01 1.040369203556996496e+02
4.091000000000000192e-01 1.322352707898601523e+02
4.546000000000000041e-01 1.649046022721209113e+02
5.000000000000000000e-01 2.010806579950925652e+02
5.454999999999999849e-01 2.408235825401085606e+02
5.908999999999999808e-01 2.869575500865854565e+02
6.363999999999999657e-01 3.354864324046364459e+02
6.817999999999999616e-01 3.910142767738394127e+02
7.272999999999999465e-01 4.506787270058012496e+02
7.728000000000000425e-01 5.163138077263449759e+02
8.182000000000000384e-01 5.881153413605958349e+02
8.637000000000000233e-01 6.665175179343262926e+02
9.091000000000000192e-01 7.516413944911872704e+02
9.546000000000000041e-01 8.462447522314637354e+02
1.000000000000000000e+00 9.482916165351541622e+02
1.045500000000000096e+00 1.060753971618240712e+03
1.090899999999999981e+00 1.183962201326221248e+03
1.136400000000000077e+00 1.321432541525645547e+03
1.181899999999999951e+00 1.468138670700599732e+03
1.227300000000000058e+00 1.632990517614680130e+03
1.272799999999999931e+00 1.814255727994669769e+03
1.318200000000000038e+00 2.015520420432918627e+03
1.363699999999999912e+00 2.241291272533410847e+03
1.409100000000000019e+00 2.492432452844718227e+03
1.454599999999999893e+00 2.777274158438062386e+03
1.500000000000000000e+00 3.096998413322088709e+03
1.545500000000000096e+00 3.464386186405244644e+03
1.590999999999999970e+00 3.884924064005381751e+03
1.636400000000000077e+00 4.371975401867838627e+03
1.681899999999999951e+00 4.944025442066876167e+03
1.727300000000000058e+00 5.619466997164918212e+03
1.772799999999999931e+00 6.434703242079225674e+03
1.818200000000000038e+00 7.434343464964228588e+03
1.863699999999999912e+00 8.682802408196330362e+03
1.909100000000000019e+00 1.028225469318185969e+04
1.954599999999999893e+00 1.240357452665278834e+04
2.000100000000000211e+00 1.532333174136753223e+04
2.045500000000000096e+00 1.954229960838359693e+04
2.091000000000000192e+00 2.591284751592675457e+04
2.136400000000000077e+00 3.549977568683608843e+04
2.181900000000000173e+00 4.791289369900634483e+04
2.227300000000000058e+00 5.955767927383122151e+04
2.272800000000000153e+00 6.996519204914152215e+04
2.318299999999999805e+00 8.831178247832425404e+04
2.363700000000000134e+00 1.212275812750630867e+05
2.409199999999999786e+00 1.540306608892614022e+05
2.454600000000000115e+00 1.556846978840055526e+05
2.500100000000000211e+00 1.421642848651707463e+05
2.545500000000000096e+00 1.475121165353461693e+05
2.591000000000000192e+00 1.812925746977141243e+05
2.636400000000000077e+00 2.213363858609478921e+05
2.681900000000000173e+00 2.167791023332622135e+05
2.727399999999999824e+00 1.692425975163344119e+05
2.772800000000000153e+00 1.208552376472719334e+05
2.818299999999999805e+00 8.970086630462018366e+04
2.863700000000000134e+00 7.344835599086756702e+04
2.909199999999999786e+00 6.794062971399027447e+04
2.954600000000000115e+00 7.183151667599521170e+04
3.000100000000000211e+00 8.476224187261298357e+04
3.045500000000000096e+00 9.927126000077908975e+04
3.091000000000000192e+00 1.034199316475107626e+05
3.136499999999999844e+00 1.012926730738100450e+05
3.181900000000000173e+00 9.438572696086742508e+04
3.227399999999999824e+00 8.418199550218012882e+04
3.272800000000000153e+00 7.557686959211478825e+04
3.318299999999999805e+00 6.946116017378511606e+04
3.363700000000000134e+00 6.600677194239632809e+04
3.409199999999999786e+00 6.710682757238202612e+04
3.454600000000000115e+00 6.952699513636709889e+04
3.500100000000000211e+00 6.695554161503835348e+04
3.545599999999999863e+00 6.361909730826455780e+04
3.591000000000000192e+00 6.398983609438157146e+04
3.636499999999999844e+00 6.772161395737790735e+04
3.681900000000000173e+00 7.474498555570009921e+04
3.727399999999999824e+00 8.387607602364051854e+04
3.772800000000000153e+00 9.579962204301217571e+04
3.818299999999999805e+00 1.119378204499186540e+05
3.863799999999999901e+00 1.283887187050559296e+05
3.909199999999999786e+00 1.396790383907864743e+05
3.954699999999999882e+00 1.539656692839026218e+05
4.000099999999999767e+00 1.795805905445264652e+05
4.045600000000000307e+00 2.141632813684677822e+05
4.091000000000000192e+00 2.470630666061798984e+05
4.136499999999999844e+00 2.712138889886929537e+05
4.181899999999999729e+00 2.888524576368139242e+05
4.227400000000000269e+00 3.056851220408879453e+05
4.272899999999999920e+00 3.307973217744172434e+05
4.318299999999999805e+00 3.625198221473373123e+05
4.363800000000000345e+00 3.858939786288381438e+05
4.409200000000000230e+00 3.964044970837033470e+05
4.454699999999999882e+00 4.101358723955400637e+05
4.500099999999999767e+00 4.444672612289882381e+05
4.545600000000000307e+00 4.930597051129494794e+05
4.591000000000000192e+00 5.310380457452414557e+05
4.636499999999999844e+00 5.433327278154860251e+05
4.682000000000000384e+00 5.403322382860390935e+05
4.727400000000000269e+00 5.322860565617328975e+05
4.772899999999999920e+00 5.160184667273841333e+05
4.818299999999999805e+00 4.941005769272478065e+05
4.863800000000000345e+00 4.728739601555161644e+05
4.909200000000000230e+00 4.578949610841355170e+05
4.954699999999999882e+00 4.477872426468021004e+05
5.000200000000000422e+00 4.360979035363318399e+05
5.045600000000000307e+00 4.225839579260370811e+05
5.091099999999999959e+00 4.129156747898736503e+05
5.136499999999999844e+00 4.117845659980637720e+05
5.182000000000000384e+00 4.146450954908264684e+05
5.227400000000000269e+00 4.154771757319094031e+05
5.272899999999999920e+00 4.170679696956936386e+05
5.318299999999999805e+00 4.205003363849195885e+05
5.363800000000000345e+00 4.223275095086870133e+05
5.409299999999999997e+00 4.245394809516558889e+05
5.454699999999999882e+00 4.352291861177654355e+05
5.500200000000000422e+00 4.581100469072266133e+05
5.545600000000000307e+00 4.898993336123850313e+05
5.591099999999999959e+00 5.352202464779847069e+05
5.636499999999999844e+00 5.977674957142730709e+05
5.682000000000000384e+00 6.571811179670463316e+05
5.727400000000000269e+00 6.903098613243252039e+05
5.772899999999999920e+00 7.018039798004436307e+05
5.818399999999999572e+00 7.102323465975393774e+05
5.863800000000000345e+00 7.200433672220143490e+05
5.909299999999999997e+00 7.240328125641809311e+05
5.954699999999999882e+00 7.192156925595025532e+05
6.000200000000000422e+00 6.993616749685456743e+05
6.045600000000000307e+00 6.773541697513347026e+05
6.091099999999999959e+00 6.689425794284457806e+05
6.136499999999999844e+00 6.666467622384050628e+05
6.182000000000000384e+00 6.637236305180090712e+05
6.227500000000000036e+00 6.613507866582663264e+05
6.272899999999999920e+00 6.489559508966350695e+05
6.318399999999999572e+00 6.142017788681640523e+05
6.363800000000000345e+00 5.634651785098094260e+05
6.409299999999999997e+00 5.129697069929236895e+05
6.454699999999999882e+00 4.816770591480497969e+05
6.500200000000000422e+00 4.729742919039293774e+05
6.545700000000000074e+00 4.743722032936746255e+05
6.591099999999999959e+00 4.725492734267824562e+05
6.636599999999999611e+00 4.662671953525999561e+05
6.682000000000000384e+00 4.579329583998802700e+05
6.727500000000000036e+00 4.478397604723211261e+05
6.772899999999999920e+00 4.389847678724697907e+05
6.818399999999999572e+00 4.443192598206905532e+05
6.863800000000000345e+00 4.715094671847763821e+05
6.909299999999999997e+00 5.150670006413182127e+05
6.954799999999999649e+00 5.628166146843967726e+05
7.000200000000000422e+00 6.025379280515474966e+05
7.045700000000000074e+00 6.332785736393326661e+05
7.091099999999999959e+00 6.625084319944957970e+05
7.136599999999999611e+00 7.072016423777315067e+05
7.182000000000000384e+00 7.634387286784398602e+05
7.227500000000000036e+00 8.028719144471563632e+05
7.272899999999999920e+00 8.235955948245775653e+05
7.318399999999999572e+00 8.416158517093696864e+05
7.363900000000000112e+00 8.583806122234197101e+05
7.409299999999999997e+00 8.663831873832738493e+05
7.454799999999999649e+00 8.660984916021645768e+05
7.500200000000000422e+00 8.605511944579245755e+05
7.545700000000000074e+00 8.506411642785825534e+05
7.591099999999999959e+00 8.317526290508931270e+05
7.636599999999999611e+00 7.956498777817202499e+05
7.682100000000000151e+00 7.509082965803826228e+05
7.727500000000000036e+00 7.202101820586088579e+05
7.772999999999999687e+00 7.143167717516008997e+05
7.818399999999999572e+00 7.241932830429108581e+05
7.863900000000000112e+00 7.371768617716294248e+05
7.909299999999999997e+00 7.461571093323043315e+05
7.954799999999999649e+00 7.487384678397618700e+05
8.000199999999999534e+00 7.426379245985845337e+05
8.045700000000000074e+00 7.350941996038139332e+05
8.091200000000000614e+00 7.272680195943419822e+05
8.136599999999999611e+00 7.182915373981947778e+05
8.182100000000000151e+00 7.119284833553376375e+05
8.227499999999999147e+00 7.129528086033446016e+05
8.272999999999999687e+00 7.206262153954316163e+05
8.318400000000000460e+00 7.322334733719577780e+05
8.363899999999999224e+00 7.382960850945005659e+05
8.409299999999999997e+00 7.377159369860662846e+05
8.454800000000000537e+00 7.354371194097525440e+05
8.500299999999999301e+00 7.376473754924373934e+05
8.545700000000000074e+00 7.465215823855795898e+05
8.591200000000000614e+00 7.501500057454940397e+05
8.636599999999999611e+00 7.320421006806240184e+05
8.682100000000000151e+00 6.982654039369821548e+05
8.727499999999999147e+00 6.690680373107489431e+05
8.772999999999999687e+00 6.498998133170129731e+05
8.818400000000000460e+00 6.409004277982137864e+05
8.863899999999999224e+00 6.391042259118866641e+05
8.909399999999999764e+00 6.408881304926496232e+05
8.954800000000000537e+00 6.472779802178507671e+05
9.000299999999999301e+00 6.538428096995492233e+05
9.045700000000000074e+00 6.623304509823408443e+05
9.091200000000000614e+00 6.776138813560856506e+05
9.136599999999999611e+00 6.950368085354169598e+05
9.182100000000000151e+00 7.137026677788188681e+05
9.227600000000000691e+00 7.330923246478235815e+05
9.272999999999999687e+00 7.489327882117830450e+05
9.318500000000000227e+00 7.632849461336212698e+05
9.363899999999999224e+00 7.746472126070783706e+05
9.409399999999999764e+00 7.766292542836936191e+05
9.454800000000000537e+00 7.628738037565684645e+05
9.500299999999999301e+00 7.399403731488311896e+05
9.545700000000000074e+00 7.208516267216210254e+05
9.591200000000000614e+00 7.178800369753149571e+05
9.636699999999999378e+00 7.310735990121859359e+05
9.682100000000000151e+00 7.498159353894708911e+05
9.727600000000000691e+00 7.685286669288971461e+05
9.772999999999999687e+00 7.825255745804526377e+05
9.818500000000000227e+00 7.906061969938988332e+05
9.863899999999999224e+00 8.006548951542547438e+05
9.909399999999999764e+00 8.208102163788105827e+05
9.954800000000000537e+00 8.525625745287413010e+05
1.000029999999999930e+01 8.977284761527759256e+05
1.004579999999999984e+01 9.460595648200056748e+05
1.009120000000000061e+01 9.854786391258722870e+05
1.013669999999999938e+01 1.012888560439759982e+06
1.018210000000000015e+01 1.038093024832177791e+06
1.022760000000000069e+01 1.056303409622915788e+06
1.027299999999999969e+01 1.060505789236979792e+06
1.031850000000000023e+01 1.065011704582952894e+06
1.036389999999999922e+01 1.072652433190835640e+06
1.040939999999999976e+01 1.072055363482588902e+06
1.045490000000000030e+01 1.059873542053656885e+06
1.050029999999999930e+01 1.049906220860565081e+06
1.054579999999999984e+01 1.042149360609112075e+06
1.059120000000000061e+01 1.027567707627221826e+06
1.063669999999999938e+01 1.008203532659638091e+06
1.068210000000000015e+01 9.860571021990891313e+05
1.072760000000000069e+01 9.660213185888974695e+05
1.077309999999999945e+01 9.585449161425455241e+05
1.081850000000000023e+01 9.621880373922833242e+05
1.086400000000000077e+01 9.705837176559756044e+05
1.090939999999999976e+01 9.765131537535971729e+05
1.095490000000000030e+01 9.798005190441148588e+05
1.100029999999999930e+01 9.859365131475025555e+05
1.104579999999999984e+01 1.004529922943507205e+06
1.109120000000000061e+01 1.033738651085241931e+06
1.113669999999999938e+01 1.049119270289933076e+06
1.118219999999999992e+01 1.050992082485770341e+06
1.122760000000000069e+01 1.054187553087635431e+06
1.127309999999999945e+01 1.054333241051856661e+06
1.131850000000000023e+01 1.041811947805632371e+06
1.136400000000000077e+01 1.026559065349553828e+06
1.140939999999999976e+01 1.023269204388905666e+06
1.145490000000000030e+01 1.026854059913144563e+06
1.150029999999999930e+01 1.028753656792033464e+06
1.154579999999999984e+01 1.023043404483654769e+06
1.159130000000000038e+01 1.013388362457702169e+06
1.163669999999999938e+01 1.004531313868710422e+06
1.168219999999999992e+01 1.000632823933694046e+06
1.172760000000000069e+01 9.975693707910792436e+05
1.177309999999999945e+01 9.934085264355863910e+05
1.181850000000000023e+01 9.829308247281245422e+05
1.186400000000000077e+01 9.677181815769001842e+05
1.190949999999999953e+01 9.562832093550974969e+05
1.195490000000000030e+01 9.455097410431430908e+05
1.200040000000000084e+01 9.361621513512290549e+05
1.204579999999999984e+01 9.349619978952603415e+05
