# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
4.059999999999999720e-02 2.176342577257499133e+00
8.119999999999999440e-02 8.643712450598970420e+00
1.218000000000000055e-01 1.948908045295537406e+01
1.623999999999999888e-01 3.467620698533303170e+01
2.030000000000000138e-01 5.449829889191591548e+01
2.436000000000000110e-01 7.876291415174497956e+01
2.842000000000000082e-01 1.074553477233704655e+02
3.247999999999999776e-01 1.415247519485442069e+02
3.654000000000000026e-01 1.799539421433100870e+02
4.060000000000000275e-01 2.235339083538218858e+02
4.465999999999999970e-01 2.727460510655051849e+02
4.872000000000000219e-01 3.274704169760037757e+02
5.278000000000000469e-01 3.878475890989957975e+02
5.684000000000000163e-01 4.544344826247720448e+02
6.089999999999999858e-01 5.274530458138926861e+02
6.495999999999999552e-01 6.075936356154630857e+02
6.902000000000000357e-01 6.946437676444521685e+02
7.308000000000000052e-01 7.893360494844597497e+02
7.713999999999999746e-01 8.925117982387578195e+02
8.120000000000000551e-01 1.004518300413113138e+03
8.526000000000000245e-01 1.126317158881459818e+03
8.931999999999999940e-01 1.258310146134961769e+03
9.337999999999999634e-01 1.402928108858174937e+03
9.744000000000000439e-01 1.558665763754178897e+03
1.014999999999999902e+00 1.728808460526320459e+03
1.055600000000000094e+00 1.913235641081677841e+03
1.096200000000000063e+00 2.114851369092681580e+03
1.136800000000000033e+00 2.335191843620764303e+03
1.177400000000000002e+00 2.576718842726530056e+03
1.217999999999999972e+00 2.842033055801227874e+03
1.258599999999999941e+00 3.132955083958225259e+03
1.299199999999999910e+00 3.454114899342870558e+03
1.339800000000000102e+00 3.810406552570468193e+03
1.380400000000000071e+00 4.207960658367669566e+03
1.421000000000000041e+00 4.652223045125067983e+03
1.461600000000000010e+00 5.153856149665987687e+03
1.502199999999999980e+00 5.720995260900346693e+03
1.542799999999999949e+00 6.369235714984728475e+03
1.583399999999999919e+00 7.119228705475941752e+03
1.624100000000000099e+00 7.996011374519940546e+03
1.664700000000000069e+00 9.033958124565528124e+03
1.705300000000000038e+00 1.028879951946817528e+04
1.745900000000000007e+00 1.183899734814965814e+04
1.786499999999999977e+00 1.380737224576768494e+04
1.827099999999999946e+00 1.640348647786675065e+04
1.867699999999999916e+00 1.996182711055802429e+04
1.908300000000000107e+00 2.502765132906469444e+04
1.948900000000000077e+00 3.219184869042551509e+04
1.989500000000000046e+00 4.117665181970765843e+04
2.030100000000000016e+00 4.988358132693061634e+04
2.070699999999999985e+00 5.659986971339168667e+04
2.111299999999999955e+00 6.222462289677115041e+04
2.151899999999999924e+00 6.809718948587361956e+04
2.192499999999999893e+00 7.709816439622889447e+04
2.233099999999999863e+00 9.234251010212989058e+04
2.273699999999999832e+00 1.160828795606607746e+05
2.314299999999999802e+00 1.473588744814229140e+05
2.354900000000000215e+00 1.777547609864893893e+05
2.395500000000000185e+00 1.982643728557388240e+05
2.436100000000000154e+00 2.121947492092261673e+05
2.476700000000000124e+00 2.259212213169251336e+05
2.517300000000000093e+00 2.388902678583662200e+05
2.557900000000000063e+00 2.439034520484508539e+05
2.598500000000000032e+00 2.419440437029965105e+05
2.639100000000000001e+00 2.458398962871598778e+05
2.679699999999999971e+00 2.661746893722523237e+05
2.720299999999999940e+00 2.966000748531948775e+05
2.760899999999999910e+00 3.165977869493415346e+05
2.801499999999999879e+00 3.161811354495803826e+05
2.842099999999999849e+00 2.989710722599771689e+05
2.882699999999999818e+00 2.750086589148060302e+05
2.923299999999999788e+00 2.545293260419385333e+05
2.963900000000000201e+00 2.419296014433536038e+05
3.004500000000000171e+00 2.381159689182485745e+05
3.045100000000000140e+00 2.415314320453262189e+05
3.085700000000000109e+00 2.477227622915041866e+05
3.126300000000000079e+00 2.547986149706987198e+05
3.166900000000000048e+00 2.621750512449630769e+05
3.207500000000000018e+00 2.712385053953718743e+05
3.248099999999999987e+00 2.828784616146128974e+05
3.288699999999999957e+00 2.975662396124927909e+05
3.329299999999999926e+00 3.154022710304522188e+05
3.369899999999999896e+00 3.337417040197861497e+05
3.410499999999999865e+00 3.474601385334130609e+05
3.451099999999999834e+00 3.558483555608270690e+05
3.491699999999999804e+00 3.638913009592544986e+05
3.532300000000000217e+00 3.757636449890221120e+05
3.572900000000000187e+00 3.908142599448481924e+05
3.613500000000000156e+00 4.066660436060702195e+05
3.654100000000000126e+00 4.226817988220666302e+05
3.694700000000000095e+00 4.381769492109693820e+05
3.735300000000000065e+00 4.534965401178915054e+05
3.775900000000000034e+00 4.684155791946239769e+05
3.816500000000000004e+00 4.808403923040425288e+05
3.857099999999999973e+00 4.900165153173696599e+05
3.897699999999999942e+00 4.966576559363158303e+05
3.938299999999999912e+00 5.011397896474831505e+05
3.978899999999999881e+00 5.025301043454026221e+05
4.019499999999999851e+00 4.985481255130782956e+05
4.060100000000000264e+00 4.897601368655103724e+05
4.100699999999999790e+00 4.786318491937475628e+05
4.141300000000000203e+00 4.652987194284555153e+05
4.181899999999999729e+00 4.506200538655022974e+05
4.222500000000000142e+00 4.369164229165590950e+05
4.263099999999999667e+00 4.253664607151733362e+05
4.303700000000000081e+00 4.165042163505833596e+05
4.344299999999999606e+00 4.093388395420523011e+05
4.384900000000000020e+00 4.038508670986871584e+05
4.425500000000000433e+00 4.020092070715291193e+05
4.466099999999999959e+00 4.046171150028784759e+05
4.506700000000000372e+00 4.083801183859766461e+05
4.547299999999999898e+00 4.114875209674649523e+05
4.587900000000000311e+00 4.165137227862006403e+05
4.628499999999999837e+00 4.259631727925220039e+05
4.669100000000000250e+00 4.377550755632792134e+05
4.709699999999999775e+00 4.470431067522594822e+05
4.750300000000000189e+00 4.524973738997515757e+05
4.791000000000000369e+00 4.558217428995260270e+05
4.831599999999999895e+00 4.575381112495756825e+05
4.872200000000000308e+00 4.578808610046738759e+05
4.912799999999999834e+00 4.572242138430495397e+05
4.953400000000000247e+00 4.556033504488934996e+05
4.993999999999999773e+00 4.535853653770770179e+05
5.034600000000000186e+00 4.502009289647726691e+05
5.075199999999999712e+00 4.439823969778603059e+05
5.115800000000000125e+00 4.348757902710867929e+05
5.156399999999999650e+00 4.254150258022631751e+05
5.197000000000000064e+00 4.176907269295729930e+05
5.237599999999999589e+00 4.117607648439594777e+05
5.278200000000000003e+00 4.091068167379803490e+05
5.318800000000000416e+00 4.116155388734991429e+05
5.359399999999999942e+00 4.192936678302997607e+05
5.400000000000000355e+00 4.311502300505288295e+05
5.440599999999999881e+00 4.458811416809668881e+05
5.481200000000000294e+00 4.632449023865388590e+05
5.521799999999999820e+00 4.838593956220714026e+05
5.562400000000000233e+00 5.081315895932248677e+05
5.602999999999999758e+00 5.359553913915466983e+05
5.643600000000000172e+00 5.661215732209286653e+05
5.684199999999999697e+00 5.928201336475630524e+05
5.724800000000000111e+00 6.042598416161262430e+05
5.765399999999999636e+00 5.976504157399542164e+05
5.806000000000000050e+00 5.801640598421305185e+05
5.846599999999999575e+00 5.600275020372209838e+05
5.887199999999999989e+00 5.438865482102849055e+05
5.927800000000000402e+00 5.335774583705567056e+05
5.968399999999999928e+00 5.279787051971784094e+05
6.009000000000000341e+00 5.254285184823657619e+05
6.049599999999999866e+00 5.234764652169012697e+05
6.090200000000000280e+00 5.201660047405211953e+05
6.130799999999999805e+00 5.161861288321478060e+05
6.171400000000000219e+00 5.134142650137104793e+05
6.211999999999999744e+00 5.127491538574169390e+05
6.252600000000000158e+00 5.160966932408689172e+05
6.293199999999999683e+00 5.245790191373591078e+05
6.333800000000000097e+00 5.354292647848156048e+05
6.374399999999999622e+00 5.457902374204607913e+05
6.415000000000000036e+00 5.561756577754807658e+05
6.455599999999999561e+00 5.673541099618099397e+05
6.496199999999999974e+00 5.778141550124062924e+05
6.536800000000000388e+00 5.873249646174997324e+05
6.577399999999999913e+00 5.973111170617403695e+05
6.618000000000000327e+00 6.085199825258259661e+05
6.658599999999999852e+00 6.221273551805905299e+05
6.699200000000000266e+00 6.391447858023098670e+05
6.739799999999999791e+00 6.590427393082487397e+05
6.780400000000000205e+00 6.805691983751727967e+05
6.820999999999999730e+00 7.026067775219323812e+05
6.861600000000000144e+00 7.228195728832985042e+05
6.902199999999999669e+00 7.385965131753137102e+05
6.942800000000000082e+00 7.513444060429258971e+05
6.983399999999999608e+00 7.635078383323682938e+05
7.024000000000000021e+00 7.752104221182251349e+05
7.064600000000000435e+00 7.856133857176083839e+05
7.105199999999999960e+00 7.955777645149157615e+05
7.145800000000000374e+00 8.070095643632869469e+05
7.186399999999999899e+00 8.201666863397285342e+05
7.227000000000000313e+00 8.329490674309787573e+05
7.267599999999999838e+00 8.423768584144250490e+05
7.308200000000000252e+00 8.488740172279700637e+05
7.348799999999999777e+00 8.536124066375441616e+05
7.389400000000000190e+00 8.575232571498178877e+05
7.429999999999999716e+00 8.626303235293328762e+05
7.470600000000000129e+00 8.691376822431201581e+05
7.511199999999999655e+00 8.756546162571723107e+05
7.551800000000000068e+00 8.817981981663354672e+05
7.592399999999999594e+00 8.866267635563937947e+05
7.633000000000000007e+00 8.890497942439520266e+05
7.673600000000000421e+00 8.898012719327529194e+05
7.714199999999999946e+00 8.885606876603926066e+05
7.754800000000000360e+00 8.858893634001527680e+05
7.795399999999999885e+00 8.843300085196532309e+05
7.836000000000000298e+00 8.850758835790607845e+05
7.876599999999999824e+00 8.891897838785358472e+05
7.917200000000000237e+00 8.962664358956303913e+05
7.957900000000000418e+00 9.033406295726526296e+05
7.998499999999999943e+00 9.065633711415580474e+05
8.039099999999999469e+00 9.058050868405092042e+05
8.079700000000000770e+00 9.038763932886439143e+05
8.120300000000000296e+00 9.024582599209793843e+05
8.160899999999999821e+00 9.011422866132591153e+05
8.201499999999999346e+00 8.993502735850121826e+05
8.242100000000000648e+00 8.979021326290164143e+05
8.282700000000000173e+00 8.969361766083929688e+05
8.323299999999999699e+00 8.955756306883560028e+05
8.363899999999999224e+00 8.934185772029487416e+05
8.404500000000000526e+00 8.907647806633672444e+05
8.445100000000000051e+00 8.893196117424455006e+05
8.485699999999999577e+00 8.912195237070483854e+05
8.526300000000000878e+00 8.967247059244408738e+05
8.566900000000000404e+00 9.035602185053838184e+05
8.607499999999999929e+00 9.109172814983602148e+05
8.648099999999999454e+00 9.205133209120846586e+05
8.688700000000000756e+00 9.344013250535494881e+05
8.729300000000000281e+00 9.568711650223976467e+05
8.769899999999999807e+00 9.924674832750331843e+05
8.810499999999999332e+00 1.034198681068258942e+06
8.851100000000000634e+00 1.063200878276189789e+06
8.891700000000000159e+00 1.070361174055041280e+06
8.932299999999999685e+00 1.063460637701547006e+06
8.972899999999999210e+00 1.052490563197861426e+06
