# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
4.719999999999999890e-02 2.828455290723802529e-01
9.439999999999999780e-02 1.131342567154462797e+00
1.416000000000000036e-01 2.828257548315226355e+00
1.887999999999999956e-01 4.901998960975970654e+00
2.359999999999999876e-01 7.540878017548678258e+00
2.832000000000000073e-01 1.074481255310883299e+01
3.304000000000000270e-01 1.484299189701692256e+01
3.775999999999999912e-01 1.922263492660207973e+01
4.248000000000000109e-01 2.501420017262820394e+01
4.719999999999999751e-01 3.061467575321583467e+01
5.191999999999999948e-01 3.677786591437184427e+01
5.664000000000000146e-01 4.350298967363573155e+01
6.136000000000000343e-01 5.201289113725481883e+01
6.609000000000000430e-01 5.996259911163379286e+01
7.080999999999999517e-01 6.916924716337236134e+01
7.552999999999999714e-01 7.827521307518794913e+01
8.024999999999999911e-01 8.953824605532429359e+01
8.497000000000000108e-01 9.985095204404926506e+01
8.969000000000000306e-01 1.107208598995351707e+02
9.441000000000000503e-01 1.249618789603132001e+02
9.912999999999999590e-01 1.370793696243778470e+02
1.038499999999999979e+00 1.518117432340364132e+02
1.085700000000000109e+00 1.662011581091689436e+02
1.132900000000000018e+00 1.801066035393681659e+02
1.180099999999999927e+00 1.969012174181875139e+02
1.227300000000000058e+00 2.132107050898103466e+02
1.274499999999999966e+00 2.314188661898891439e+02
1.321700000000000097e+00 2.503539338832432293e+02
1.368900000000000006e+00 2.686554545980994249e+02
1.416099999999999914e+00 2.889902883779055287e+02
1.463300000000000045e+00 3.114925050038497147e+02
1.510499999999999954e+00 3.318149655402983171e+02
1.557700000000000085e+00 3.542956547927012707e+02
1.604899999999999993e+00 3.790769030571941585e+02
1.652099999999999902e+00 4.046548064307210097e+02
1.699300000000000033e+00 4.293534152970493096e+02
1.746499999999999941e+00 4.547510148966300108e+02
1.793700000000000072e+00 4.826173204349119032e+02
1.840899999999999981e+00 5.112663207261299476e+02
1.888099999999999890e+00 5.425550367368649631e+02
1.935400000000000009e+00 5.728381900603909571e+02
1.982599999999999918e+00 6.038632410020376255e+02
2.029799999999999827e+00 6.356581046004934024e+02
2.076999999999999957e+00 6.722857462925254595e+02
2.124200000000000088e+00 7.056928701142606997e+02
2.171400000000000219e+00 7.441007421602286058e+02
2.218599999999999905e+00 7.812716185592871625e+02
2.265800000000000036e+00 8.214744507648847502e+02
2.313000000000000167e+00 8.625994530450911952e+02
2.360199999999999854e+00 9.023250839849978320e+02
2.407399999999999984e+00 9.475606316041117907e+02
2.454600000000000115e+00 9.937675048448680855e+02
2.501799999999999802e+00 1.040948981475484743e+03
2.548999999999999932e+00 1.091573414669564954e+03
2.596200000000000063e+00 1.140713827630234164e+03
2.643400000000000194e+00 1.193361081507891413e+03
2.690599999999999881e+00 1.247031451063779286e+03
2.737800000000000011e+00 1.304369155661122250e+03
2.785000000000000142e+00 1.362775266941539257e+03
2.832199999999999829e+00 1.424998345481077422e+03
2.879399999999999959e+00 1.485587660425571812e+03
2.926600000000000090e+00 1.552862512236043813e+03
2.973800000000000221e+00 1.618480263468213934e+03
3.020999999999999908e+00 1.691000050397956784e+03
3.068200000000000038e+00 1.761836792357945569e+03
3.115400000000000169e+00 1.836798553635302596e+03
3.162599999999999856e+00 1.919019028839607017e+03
3.209799999999999986e+00 2.002620045684923298e+03
