# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
3.189999999999999780e-02 4.545844368717484874e-01
6.389999999999999847e-02 1.821120293370078302e+00
9.579999999999999627e-02 4.095136512891099478e+00
1.277000000000000079e-01 7.391484751897487548e+00
1.597000000000000086e-01 1.151784149884497666e+01
1.915999999999999925e-01 1.654596449043533823e+01
2.235000000000000042e-01 2.248083607950707474e+01
2.554000000000000159e-01 2.932180577772520280e+01
2.873999999999999888e-01 3.733647661432868858e+01
3.192999999999999727e-01 4.601582672587376521e+01
3.512000000000000122e-01 5.591037877474358453e+01
3.831999999999999851e-01 6.643954273948808975e+01
4.151000000000000245e-01 7.822125496255264920e+01
4.470000000000000084e-01 9.056038926424186286e+01
4.789999999999999813e-01 1.050930929680294383e+02
5.109000000000000208e-01 1.193084679011344775e+02
5.427999999999999492e-01 1.353797814181460524e+02
5.747999999999999776e-01 1.524789125673293029e+02
6.067000000000000171e-01 1.705530403599196347e+02
6.385999999999999455e-01 1.901905681748669110e+02
6.704999999999999849e-01 2.096877778056955890e+02
7.025000000000000133e-01 2.313982147004145986e+02
7.344000000000000528e-01 2.541204319694959395e+02
7.662999999999999812e-01 2.772043732495451991e+02
7.983000000000000096e-01 3.027161273090041504e+02
8.302000000000000490e-01 3.292773566299177901e+02
8.620999999999999774e-01 3.569245267319440131e+02
8.941000000000000059e-01 3.856901515893622445e+02
9.260000000000000453e-01 4.171188180315375007e+02
9.578999999999999737e-01 4.488845119237782342e+02
9.899000000000000021e-01 4.835538310553849897e+02
1.021800000000000042e+00 5.184999351513264401e+02
1.053700000000000081e+00 5.546104507972586362e+02
1.085599999999999898e+00 5.937702888220597970e+02
1.117599999999999927e+00 6.342442697992084959e+02
1.149499999999999966e+00 6.759113627710341916e+02
1.181400000000000006e+00 7.198468141244489971e+02
1.213400000000000034e+00 7.651347852493901200e+02
1.245300000000000074e+00 8.127138348495868740e+02
1.277199999999999891e+00 8.627296485233006251e+02
1.309199999999999919e+00 9.153151548735939969e+02
1.341099999999999959e+00 9.715696993060523710e+02
