# energy(eV) alpha
0.000000000000000000e+00 0.000000000000000000e+00
3.849999999999999950e-02 4.270836900378356393e-01
7.699999999999999900e-02 1.708275067420548687e+00
1.155000000000000054e-01 3.843407871734603631e+00
1.539999999999999980e-01 6.689842459791735862e+00
1.925000000000000044e-01 1.049625927287368832e+01
2.310000000000000109e-01 1.515549534765982642e+01
2.695000000000000173e-01 2.041772974372217675e+01
3.079999999999999960e-01 2.674495950619488482e+01
3.464999999999999747e-01 3.392268558423597113e+01
3.850999999999999979e-01 4.196057679132234597e+01
4.235999999999999766e-01 5.083742941881983057e+01
4.621000000000000107e-01 6.098732141269211837e+01
5.006000000000000449e-01 7.159276161773374270e+01
5.391000000000000236e-01 8.304172303610035044e+01
5.776000000000000023e-01 9.586623478120341701e+01
6.160999999999999810e-01 1.090348488929613069e+02
6.545999999999999597e-01 1.230425443715532907e+02
6.931000000000000494e-01 1.378873400678944279e+02
7.316000000000000281e-01 1.555877537050479020e+02
7.701000000000000068e-01 1.722057084627913639e+02
8.085999999999999854e-01 1.903986433755097778e+02
8.470999999999999641e-01 2.094875858584347554e+02
8.856000000000000538e-01 2.302863548944348508e+02
9.241000000000000325e-01 2.511986016555851506e+02
9.626000000000000112e-01 2.738822550917833496e+02
1.001100000000000101e+00 2.975214198155831582e+02
1.039600000000000080e+00 3.221126732393818770e+02
1.078100000000000058e+00 3.476524678449062549e+02
1.116600000000000037e+00 3.741316387890009878e+02
1.155200000000000005e+00 4.026466006755401281e+02
1.193699999999999983e+00 4.321316915267373702e+02
1.232199999999999962e+00 4.626157115283596113e+02
1.270699999999999941e+00 4.952512348562054285e+02
1.309199999999999919e+00 5.289464213050727039e+02
1.347699999999999898e+00 5.624682430705341858e+02
1.386200000000000099e+00 5.994872027299487627e+02
1.424700000000000077e+00 6.363184405015225593e+02
1.463200000000000056e+00 6.768436632243269742e+02
1.501700000000000035e+00 7.158018098883577522e+02
1.540200000000000014e+00 7.585720702062509417e+02
1.578699999999999992e+00 8.024912661827952434e+02
1.617199999999999971e+00 8.475482519334584595e+02
1.655699999999999950e+00 8.967206579941646396e+02
1.694199999999999928e+00 9.456253599440343578e+02
1.732699999999999907e+00 9.972678375633917085e+02
1.771200000000000108e+00 1.050141248677686463e+03
1.809700000000000086e+00 1.104235573987125008e+03
1.848200000000000065e+00 1.161201821920155908e+03
1.886800000000000033e+00 1.221197345563058434e+03
1.925300000000000011e+00 1.284163270322722838e+03
1.963799999999999990e+00 1.348493681318399467e+03
2.002299999999999969e+00 1.415972134720437680e+03
2.040799999999999947e+00 1.484845893712168845e+03
2.079299999999999926e+00 1.556967975034069241e+03
2.117799999999999905e+00 1.630519451495151316e+03
2.156299999999999883e+00 1.707384950233203426e+03
2.194799999999999862e+00 1.791558909478287205e+03
2.233299999999999841e+00 1.873412589487858668e+03
2.271799999999999820e+00 1.962743949541462143e+03
2.310299999999999798e+00 2.053724375433454952e+03
2.348800000000000221e+00 2.148394109525701879e+03
2.387300000000000200e+00 2.246791877613183260e+03
2.425800000000000178e+00 2.351153537416319978e+03
2.464300000000000157e+00 2.457261904982971828e+03
2.502800000000000136e+00 2.571676259215669688e+03
2.541300000000000114e+00 2.685736970738320906e+03
2.579800000000000093e+00 2.810583060450810990e+03
2.618399999999999839e+00 2.939777020036013710e+03
2.656899999999999817e+00 3.073146217830423666e+03
2.695399999999999796e+00 3.213163906788278837e+03
2.733900000000000219e+00 3.359985755565598083e+03
2.772400000000000198e+00 3.513646839187325895e+03
2.810900000000000176e+00 3.676704682844694162e+03
2.849400000000000155e+00 3.846926871820786346e+03
2.887900000000000134e+00 4.024387732117561427e+03
2.926400000000000112e+00 4.214121309853254388e+03
2.964900000000000091e+00 4.413853243581940660e+03
3.003400000000000070e+00 4.621198881034880287e+03
3.041900000000000048e+00 4.846413885026131538e+03
3.080400000000000027e+00 5.082156780164843440e+03
3.118900000000000006e+00 5.336263785536153591e+03
3.157399999999999984e+00 5.598535674904855114e+03
3.195899999999999963e+00 5.884925226136602760e+03
3.234399999999999942e+00 6.187724012702335131e+03
3.272899999999999920e+00 6.515181588888793158e+03
3.311399999999999899e+00 6.870398006340346001e+03
3.349899999999999878e+00 7.256333406571608975e+03
3.388500000000000068e+00 7.676400524076034344e+03
3.427000000000000046e+00 8.141577700398043817e+03
3.465500000000000025e+00 8.658207590362222618e+03
3.504000000000000004e+00 9.246564595690291753e+03
3.542499999999999982e+00 9.921799311266855511e+03
3.580999999999999961e+00 1.069643483055313663e+04
3.619499999999999940e+00 1.156580959237318712e+04
3.657999999999999918e+00 1.252421714500219423e+04
3.696499999999999897e+00 1.363248452525274661e+04
3.734999999999999876e+00 1.498514488340213029e+04
3.773499999999999854e+00 1.663812215892531094e+04
3.811999999999999833e+00 1.859470039281211211e+04
3.850499999999999812e+00 2.089551340598111346e+04
3.888999999999999790e+00 2.360762007028820153e+04
3.927500000000000213e+00 2.657845740166568794e+04
3.966000000000000192e+00 2.957972497028390353e+04
4.004500000000000171e+00 3.307370351504003338e+04
4.043000000000000149e+00 3.763729929973540857e+04
4.081500000000000128e+00 4.289437748185507371e+04
4.120099999999999874e+00 4.758449049221319729e+04
4.158599999999999852e+00 5.168486479154752305e+04
4.197099999999999831e+00 5.673743516624490439e+04
4.235599999999999810e+00 6.333252852832605276e+04
4.274099999999999788e+00 6.974758636766899144e+04
4.312599999999999767e+00 7.447792851396439073e+04
4.351099999999999746e+00 7.957524344032813678e+04
4.389599999999999724e+00 8.610638514604189550e+04
4.428099999999999703e+00 9.274310072003105597e+04
4.466599999999999682e+00 9.974253652567720565e+04
4.505099999999999660e+00 1.086649566972876928e+05
4.543599999999999639e+00 1.194768459970396798e+05
4.582099999999999618e+00 1.316924026377570699e+05
4.620599999999999596e+00 1.470886542730006331e+05
4.659099999999999575e+00 1.668741694721856620e+05
4.697600000000000442e+00 1.889063578530039231e+05
4.736100000000000421e+00 2.102597560089209001e+05
4.774600000000000399e+00 2.300902118289324280e+05
