FAPbCl_3,Pure,5.819,2.611,-7.666,-1.091,0.05317136,4.861,0,0,0,0,1,0,0,0,0,0,1,3,0,0,2.53,319,354,1.1,45.057,8.6,849.1,6.5,29,2.57,91,8,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
FAPbBr_3,Pure,6.076,2.113,-6.636,-0.922,0.127184501,5.204,0,0,0,0,1,0,0,0,0,0,1,0,3,0,2.53,319,354,1.1,45.057,8.6,849.1,6.5,29,2.57,91,8,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
FAPbI_3,Pure,6.52,1.942,-5.073,-0.441,0.186389717,5.359,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2.53,319,354,1.1,45.057,8.6,849.1,6.5,29,2.57,91,8,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
FABaI_3,Pure,6.821,3.205,-8.407,-0.405,0.006265286,4.133,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2.53,319,354,1.1,45.057,8.6,849.1,6.5,29,2.57,91,8,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
FABaBr_3,Pure,6.384,4.025,-10.278,-0.694,1.35E-05,3.571,0,0,0,0,1,0,0,1,0,0,0,0,3,0,2.53,319,354,1.1,45.057,8.6,849.1,6.5,29,2.57,91,8,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
FABaCl_3,Pure,6.098,4.561,-11.522,-0.747,0,3.266,0,0,0,0,1,0,0,1,0,0,0,3,0,0,2.53,319,354,1.1,45.057,8.6,849.1,6.5,29,2.57,91,8,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
FASrI_3,Pure,6.568,3.298,-8.22,-0.482,0.005444687,4.099,0,0,0,0,1,0,1,0,0,0,0,0,0,3,2.53,319,354,1.1,45.057,8.6,849.1,6.5,29,2.57,91,8,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
FASrBr_3,Pure,6.117,4.162,-10.168,-0.808,0,3.51,0,0,0,0,1,0,1,0,0,0,0,0,3,0,2.53,319,354,1.1,45.057,8.6,849.1,6.5,29,2.57,91,8,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
FASrCl_3,Pure,5.836,4.708,-11.482,-0.921,0,3.252,0,0,0,0,1,0,1,0,0,0,0,3,0,0,2.53,319,354,1.1,45.057,8.6,849.1,6.5,29,2.57,91,8,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
FACaI_3,Pure,6.398,3.439,-7.864,-0.33,0.005112761,4.277,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2.53,319,354,1.1,45.057,8.6,849.1,6.5,29,2.57,91,8,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
