KCa_0.125Sr_0.25Ge_0.25Sn_0.125Pb_0.25I_3,B-site mixed,2.525035876,1.9953,0.114995985,1,0,0,0,0,0.125,0.25,0,0.25,0.125,0.25,0,0,3,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.099,2275.375,915.678,5.91,111.706,11.125,669.075,13.159,217.905,1.692,46.75,4.875,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
CsGeCl_3,Pure,1.385941484,1.6515,0.115476493,0,0,1,0,0,0,0,0,1,0,0,3,0,0,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
RbSr_0.125Sn_0.25Pb_0.625I_3,B-site mixed,1.929987251,1.0248,0.155903956,0,1,0,0,0,0,0.125,0,0,0.25,0.625,0,0,3,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.189,2190.25,631.936,9.239,170.13,78,693.025,5.806,200.892,2.065,68.5,5.625,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
RbGe_0.875Pb_0.125Cl_3,B-site mixed,-0.065746701,1.5783,0.122944019,0,1,0,0,0,0,0,0,0.875,0,0.125,3,0,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,0.91,2971.5,1135.144,6.074,89.434,118.75,756.275,28.421,314.75,2.05,38.25,4.25,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
KSr_0.125Ge_0.875Cl_3,B-site mixed,2.687431402,1.9964,0.116883109,1,0,0,0,0,0,0.125,0,0.875,0,0,3,0,0,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,0.919,2925.5,1190.313,4.973,74.486,84,735.525,28.85,309.625,1.877,32.75,4.125,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
CsCa_0.125Ba_0.125Ge_0.25Sn_0.5Br_3,B-site mixed,-0.326084382,2.015,0.126878619,0,0,1,0,0,0.125,0,0.125,0.25,0.5,0,0,3,0,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,1.095,2694.125,819.685,5.627,99.684,64.5,681.412,13.617,265.619,1.719,42.5,4.75,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
KPbI_3,Pure,2.393622385,0.9,0.160575146,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
RbPbI_3,Pure,1.912040565,0.9119,0.160423853,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
CsPbI_3,Pure,-0.644546459,0.9373,0.160498391,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
KCa_0.25Sr_0.125Ge_0.25Pb_0.375I_3,B-site mixed,2.526334339,1.9822,0.115162106,1,0,0,0,0,0.25,0.125,0,0.25,0,0.375,0,0,3,1.51,1033,336.8,0.86,39.098,48.36,418.8,2.33,76.9,0.82,19,4,1.071,2181.5,936.369,6.291,116.824,11.25,674.975,12.896,206.068,1.745,48.5,4.875,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
RbCa_0.25Ge_0.25Sn_0.375Pb_0.125Br_3,B-site mixed,-0.123399512,1.8765,0.137524152,0,1,0,0,0,0.25,0,0,0.25,0.375,0.125,0,3,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.047,2547.375,845.376,5.878,98.588,50.125,693.138,13.379,253.369,1.779,42,4.625,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
RbCa_0.125Sr_0.25Sn_0.125Pb_0.5I_3,B-site mixed,1.994886155,1.7921,0.103387249,0,1,0,0,0,0.125,0.25,0,0,0.125,0.5,0,0,3,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.179,2004.375,762.965,7.417,145.353,8.625,657.425,6.401,178.805,1.772,59.25,5.375,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
MABa_0.25Ge_0.125Sn_0.625I_3,B-site mixed,-0.025951451,1.9147,0.120817201,0,0,0,1,0,0,0,0.25,0.125,0.625,0,0,0,3,2.17,267,180.65,0.7,32.066,8.684,926.3,6.13,23.85,2.55,73,7,1.183,2705.375,717.638,6.131,117.602,77.625,663.862,10.477,258.319,1.699,49.25,5.125,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
RbSn_0.125Pb_0.875Br_3,B-site mixed,-0.194187933,1.222,0.147792614,0,1,0,0,0,0,0,0,0,0.125,0.875,0,3,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.185,2129.625,588.709,10.845,196.139,111.375,714.638,5.074,191.959,2.284,78,5.875,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
